date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
2018-03-16,235.63,236.561,234.757,241.506,236.969,238.07,229.602,234.488,242.248,233.988,240.838,244.697,244.656,234.497,242.356,236.798,242.454,244.147,235.331,242.992,235.338,239.93,231.498,236.838,242.776,240.585,242.539,232.304,243.223,235.538,244.953,245.831,245.665,239.221,241.298,234.939,232.087,248.498,237.868,242.186,233.496,242.431,245.207,246.954,237.095,236.026,240.261,233.738
2018-03-17,231.281,229.808,239.31,230.117,232.632,226.865,237.888,227.223,236.35,228.322,236.767,224.198,234.721,233.579,227.315,231.392,234.93,236.854,231.852,240.396,227.433,236.515,233.057,232.502,225.378,238.69,233.557,226.103,239.994,223.531,230.056,234.225,232.209,230.082,230.884,235.211,231.465,230.932,233.15,232.325,240.948,236.84,230.128,232.752,237.885,234.844,233.399,228.904
2018-03-18,223.163,220.433,227.864,224.829,221.398,229.193,230.111,228.708,225.777,229.205,230.879,226.149,218.385,232.116,224.447,224.086,228.039,227.644,223.582,229.313,231.226,215.721,227.69,226.758,226.333,225.526,224.497,223.468,222.463,220.743,223.23,224.224,229.085,223.751,232.763,222.61,225.562,225.032,231.639,222.598,220.21,210.12,228.115,224.556,226.997,233.334,218.703,225.793
2018-03-19,248.236,241.924,240.933,237.862,242.305,236.711,240.718,241.863,245.616,227.586,237.312,237.522,247.137,230.633,237.757,236.058,244.336,238.865,240.603,243.935,238.482,246.695,235.049,241.57,242.703,245.505,247.419,229.085,238.829,243.738,237.803,230.459,240.348,237.64,243.038,232.788,247.652,241.025,243.597,238.233,243.018,241.476,239.487,241.223,248.134,246.86,231.332,232.619
2018-03-20,247.916,237.332,231.893,244.403,242.246,243.375,241.031,230.982,238.28,235.736,246.616,235.833,245.942,239.264,231.347,244.018,239.163,245.052,243.001,236.457,237.589,243.458,240.921,236.914,235.895,248.316,239.612,234.669,244.447,234.462,237.64,234.765,245.372,244.317,230.04,239.869,245.112,234.023,243.874,246.387,241.236,240.907,231.093,236.005,240.726,240.327,240.363,239.182
2018-03-21,244.407,241.977,240.353,235.22,240.587,238.652,242.072,244.289,230.497,236.606,238.719,240.714,238.883,243.326,247.914,233.401,238.928,241.96,243.067,238.77,242.389,243.251,239.637,238.498,232.19,237.606,240.413,237.97,240.847,236.281,235.986,233.274,249.216,238.125,236.31,241.342,228.076,229.106,241.963,240.11,246.509,242.359,238.191,237.348,245.534,247.828,252.458,239.858
2018-03-22,238.356,237.768,238.58,238.219,229.334,237.158,240.249,243.843,232.361,240.633,240.613,247.259,240.494,234.755,238.817,232.164,238.462,241.649,237.466,239.91,247.705,241.408,237.615,240.207,241.999,234.79,239.513,237.081,238.94,229.54,244.623,239.579,235.816,240.008,226.482,238.839,236.066,243.299,234.426,238.468,230.869,240.304,234.336,241.649,236.927,233.369,244.243,246.959
2018-03-23,236.109,238.256,237.35,238.167,242.656,250.686,237.104,237.905,235.99,243.399,241.423,243.477,236.022,239.713,231.442,243.593,242.7,237.352,235.544,229.987,238.426,237.401,238.84,238.06,232.14,234.598,242.011,232.574,233.68,233.457,231.59,234.381,245.348,238.987,245.415,243.249,243.482,246.32,239.9,237.779,239.854,241.503,245.504,239.96,243.775,240.474,240.0,238.2
2018-03-24,236.491,234.224,227.836,226.271,231.784,227.557,232.313,233.881,240.876,226.054,225.137,225.648,229.304,229.385,224.499,238.489,232.32,227.252,220.912,239.063,225.244,236.902,226.939,239.757,239.042,228.67,221.919,241.211,235.165,235.467,236.694,231.676,221.645,233.005,234.569,226.211,236.354,240.7,226.881,238.703,242.492,231.841,229.431,234.607,227.699,228.357,240.026,228.63
2018-03-25,229.334,216.243,228.457,221.009,232.106,229.965,230.539,221.771,224.511,227.222,226.402,225.537,229.506,225.161,219.789,223.692,236.813,224.466,225.444,232.121,227.134,219.633,232.296,222.91,224.768,226.623,223.867,221.314,222.303,221.269,223.461,219.071,228.843,219.972,228.405,222.161,217.008,221.548,225.173,229.382,226.104,221.51,218.983,226.29,233.083,227.703,222.767,230.29
2018-03-26,239.574,243.135,244.921,239.913,238.372,239.205,242.331,235.299,228.068,251.724,250.893,239.717,249.709,242.59,242.253,229.596,244.326,243.926,243.233,237.525,235.372,239.629,240.897,245.194,240.328,233.489,241.149,243.113,235.159,243.244,231.017,239.328,235.265,240.906,239.528,240.168,235.141,227.917,236.707,242.625,238.288,240.587,240.454,241.992,237.34,239.818,234.112,241.582
2018-03-27,233.12,227.542,235.088,245.7,249.268,248.913,234.121,234.294,244.275,234.661,240.309,239.959,239.325,230.509,240.211,240.004,237.351,230.701,232.638,239.714,243.108,240.395,241.175,239.146,233.544,242.254,241.153,236.554,240.136,234.032,238.573,236.847,240.335,233.321,244.368,235.46,233.975,241.235,241.083,236.648,236.903,238.276,233.023,246.223,235.689,236.605,244.087,240.963
2018-03-28,238.161,240.17,242.944,241.376,240.347,237.136,232.899,240.338,238.806,241.349,235.773,234.713,241.83,233.697,243.132,236.452,238.681,242.421,235.709,251.403,235.075,245.357,242.937,241.463,239.118,235.244,252.157,236.888,237.19,251.004,237.134,238.633,245.274,240.587,238.426,241.482,237.389,246.566,242.124,228.727,243.466,242.67,234.207,237.691,236.48,241.231,247.391,238.172
2018-03-29,239.815,239.834,244.392,246.811,239.599,242.787,232.68,238.63,239.873,246.431,233.202,244.755,236.437,245.27,238.775,236.707,239.912,239.452,240.033,235.865,244.839,230.209,243.969,237.21,238.95,240.694,236.642,239.406,242.127,240.152,236.33,246.558,230.11,232.102,241.065,244.816,231.471,249.371,233.541,239.934,243.965,232.51,242.072,238.996,242.865,248.138,238.322,238.939
2018-03-30,227.671,229.857,235.538,238.356,232.64,239.401,237.258,239.855,237.697,234.902,244.287,243.157,234.167,231.128,233.67,230.837,241.996,235.28,225.707,237.019,242.589,245.55,243.974,241.483,243.882,237.863,247.639,240.115,246.948,233.823,228.943,239.124,249.018,243.441,237.921,239.527,238.987,236.57,242.771,245.705,235.332,243.345,245.353,240.275,244.061,241.778,243.899,244.45
2018-03-31,237.362,235.998,235.535,217.879,229.177,233.359,233.828,232.645,233.618,237.992,238.053,232.379,237.907,224.411,231.677,242.357,238.073,231.705,240.484,234.593,241.553,228.89,229.251,231.575,225.052,236.367,222.146,229.687,224.9,234.202,233.294,233.446,233.652,233.26,239.302,232.032,227.919,234.499,231.659,228.354,229.385,238.222,236.163,228.702,230.885,229.204,237.613,233.048
2018-04-01,206.588,211.493,215.567,219.392,219.75,211.438,209.422,222.671,214.433,216.355,206.679,218.63,209.365,213.507,212.203,223.178,208.971,223.544,203.849,215.203,219.257,217.833,208.017,216.834,213.775,216.854,222.395,212.804,212.243,210.617,217.505,218.051,205.417,207.654,214.284,217.154,223.285,221.852,215.98,216.901,215.724,210.583,217.528,210.636,213.317,214.756,214.059,214.992
2018-04-02,232.678,225.049,226.992,223.495,234.178,223.323,225.545,232.332,224.253,230.502,232.674,232.218,221.309,228.6,230.294,224.507,234.955,234.974,226.016,224.693,227.52,233.841,223.572,230.365,223.422,224.207,232.788,229.718,232.793,233.455,224.427,228.631,227.092,228.404,224.905,235.223,232.362,231.349,218.412,231.916,228.486,232.638,224.886,227.251,228.207,230.447,229.649,233.408
2018-04-03,228.022,222.438,230.782,231.271,231.511,224.751,223.231,227.97,219.096,224.279,229.6,227.828,225.183,231.387,227.321,233.76,224.328,226.558,217.611,228.613,225.649,219.708,223.887,225.752,221.642,228.761,232.598,228.118,229.73,228.59,230.054,223.768,227.0,232.425,230.847,222.66,224.584,229.505,229.221,222.231,228.321,227.597,224.043,225.226,223.84,233.32,230.737,225.194
2018-04-04,237.994,224.243,228.013,229.529,222.554,228.878,227.458,232.578,222.808,220.409,226.703,219.014,226.449,225.841,232.402,218.979,224.649,235.772,232.601,232.933,222.845,226.328,233.432,223.672,228.702,226.612,228.45,225.002,238.954,236.947,222.49,233.614,220.307,233.599,232.762,229.411,223.208,223.074,219.802,233.646,233.51,221.712,233.651,231.748,227.884,234.511,221.005,236.72
2018-04-05,225.631,229.564,242.444,226.059,230.947,226.081,225.799,233.547,225.631,234.378,222.626,236.656,223.335,219.026,231.715,229.494,229.896,233.015,219.138,228.538,241.291,235.256,233.41,228.507,225.177,219.098,231.091,236.14,232.726,224.71,227.247,223.886,220.061,222.27,224.026,228.161,230.673,226.783,227.888,229.73,225.751,231.343,239.449,225.233,227.328,219.288,229.677,230.823
2018-04-06,228.715,226.045,231.236,226.316,229.193,237.942,228.291,239.865,235.698,236.611,224.438,228.963,225.67,225.058,229.004,235.181,232.333,233.621,225.168,232.164,218.79,232.434,221.45,228.046,226.556,235.001,225.495,236.634,223.055,228.865,227.518,234.469,225.14,230.266,226.107,226.214,233.041,222.485,221.301,227.581,226.334,233.625,232.981,228.319,233.36,223.996,229.041,228.526
2018-04-07,216.074,218.676,220.454,223.8,215.349,220.873,221.224,225.479,221.023,223.403,216.517,221.079,209.927,220.742,213.659,222.599,229.854,219.36,223.43,225.979,224.809,222.917,217.427,225.464,217.344,219.426,224.311,216.743,220.92,224.619,230.47,220.455,219.86,222.943,225.721,227.226,218.885,230.816,220.051,228.097,220.15,221.37,221.795,216.628,220.181,219.771,220.557,215.277
2018-04-08,211.578,212.041,212.254,218.526,214.301,208.06,213.855,218.1,219.128,214.944,221.238,214.182,218.042,217.974,216.089,215.198,218.182,216.178,213.077,212.867,213.39,212.854,214.043,221.644,219.341,213.514,215.294,219.01,215.697,214.072,222.196,217.338,208.71,216.382,220.798,212.08,207.9,206.71,212.071,216.307,211.792,215.252,214.109,220.585,215.36,201.596,216.969,217.141
2018-04-09,234.572,237.404,222.435,228.139,227.822,233.297,221.688,228.747,230.262,219.447,228.327,234.2,222.703,227.428,224.636,234.229,224.327,222.825,221.746,221.999,229.989,233.543,232.278,231.486,225.672,230.745,233.519,221.848,224.879,227.086,223.678,227.811,237.45,226.387,229.562,230.256,230.702,220.993,232.725,228.532,229.865,226.943,223.232,224.384,233.278,237.048,220.268,230.711
2018-04-10,235.109,215.291,232.165,226.867,226.409,230.83,229.694,227.578,224.426,223.233,228.264,226.267,224.682,222.378,229.673,224.282,226.775,229.109,231.732,221.395,230.826,224.556,226.274,226.152,230.664,220.241,228.626,225.273,224.151,227.307,223.498,224.237,234.45,222.513,224.327,221.287,229.118,226.921,230.311,228.073,230.858,230.866,221.397,227.47,233.644,222.327,230.195,233.897
2018-04-11,237.791,228.172,234.566,222.366,223.431,232.127,230.781,233.105,221.369,220.601,225.1,221.449,232.778,225.585,224.347,220.772,228.443,225.171,233.802,224.36,225.036,228.456,236.35,232.368,229.83,231.03,229.522,222.533,232.439,232.971,223.342,229.694,228.724,229.929,230.475,225.051,225.961,225.034,228.464,225.794,226.805,223.739,226.481,239.927,217.113,222.48,228.363,223.523
2018-04-12,223.451,222.97,227.514,227.832,218.565,223.215,231.692,221.149,221.631,230.214,230.773,223.852,233.985,224.877,224.491,230.104,227.043,226.733,223.539,219.392,229.094,229.633,234.747,223.591,229.827,227.246,223.088,227.023,233.19,227.909,224.793,226.261,230.091,224.119,218.917,232.3,221.953,222.375,227.052,221.122,231.434,216.503,227.713,226.499,227.537,231.605,229.876,228.017
2018-04-13,232.536,227.636,224.521,231.61,226.263,223.233,222.284,231.177,229.295,217.617,224.716,231.832,228.882,230.337,224.751,223.924,225.564,235.362,225.459,232.142,227.576,228.839,228.107,220.658,228.083,229.525,230.002,218.606,221.647,231.175,233.262,232.775,222.042,221.114,232.56,220.596,231.919,226.748,233.708,220.12,229.638,236.505,231.069,228.245,230.707,225.3,227.948,227.986
2018-04-14,215.748,221.475,215.632,214.894,222.925,223.555,228.469,217.973,218.197,224.019,223.179,221.904,223.736,217.225,225.502,225.329,222.754,229.587,217.316,222.156,223.232,221.959,212.958,223.259,216.891,216.013,216.762,222.804,222.899,226.842,225.681,220.553,231.154,223.215,220.099,222.069,215.222,222.637,225.282,213.363,226.361,228.279,220.31,221.1,218.674,216.669,214.22,220.412
2018-04-15,209.049,215.948,209.246,214.051,214.208,217.314,211.799,217.872,210.127,213.492,208.761,201.122,211.221,215.392,204.189,214.179,215.175,222.981,219.559,212.435,205.773,217.687,213.957,222.178,210.937,212.161,224.611,223.469,218.932,208.139,215.315,218.917,217.966,219.431,217.818,215.851,207.761,216.631,217.699,213.611,205.226,212.245,215.791,217.578,216.14,211.119,208.076,209.212
2018-04-16,230.371,219.992,224.842,224.147,224.448,229.948,221.818,225.19,232.111,235.226,228.449,230.11,231.885,225.406,229.162,241.003,230.778,229.662,234.327,222.205,229.995,228.83,226.974,220.907,223.589,232.08,231.623,228.537,226.668,228.527,224.456,229.608,226.693,227.07,223.272,234.762,229.904,228.823,228.419,221.703,232.457,225.084,226.148,227.204,232.24,223.213,239.269,233.533
2018-04-17,232.291,234.812,226.512,227.668,221.732,221.839,221.863,231.081,222.577,221.403,218.466,226.635,229.942,224.6,236.489,232.717,221.46,231.248,232.275,230.945,225.438,228.546,225.895,226.274,237.552,228.118,222.292,229.134,235.358,229.394,227.843,223.811,237.604,241.864,234.353,228.466,220.867,228.918,221.993,224.219,227.15,225.287,229.19,227.989,229.776,228.687,235.363,231.159
2018-04-18,229.326,226.493,224.646,232.769,220.787,231.11,225.558,222.231,224.579,224.184,226.987,239.512,223.31,224.119,233.014,220.399,230.625,226.809,223.984,232.678,228.629,228.153,233.331,221.628,228.392,231.536,226.247,226.296,234.275,236.082,220.327,228.661,231.822,229.372,225.633,234.454,225.52,229.31,222.42,222.955,227.807,224.435,226.794,224.707,228.47,226.06,227.587,227.941
2018-04-19,232.783,232.532,225.536,231.943,227.654,230.061,236.999,226.025,233.087,231.827,228.348,223.687,219.552,237.178,233.878,236.899,227.249,228.14,228.318,221.752,228.249,233.078,234.699,222.952,235.551,238.346,228.682,231.623,227.982,230.55,227.583,222.099,229.545,222.999,223.691,225.767,230.572,227.04,231.021,228.123,228.153,228.88,224.902,229.695,225.152,220.703,227.746,226.651
2018-04-20,234.234,223.054,232.601,236.456,236.701,230.332,222.663,226.592,230.856,234.857,220.493,226.976,219.875,223.761,227.995,227.01,221.149,231.342,225.045,224.852,222.919,227.788,228.183,228.886,231.945,229.576,232.595,233.08,221.336,231.77,234.219,225.405,242.273,225.459,227.358,228.657,230.613,229.531,235.142,236.172,227.766,214.413,228.841,231.764,236.158,233.578,225.578,238.647
2018-04-21,217.189,221.743,216.179,225.854,214.534,220.771,222.384,226.126,221.567,225.903,216.527,218.215,222.269,221.215,225.411,210.179,218.55,225.718,215.488,219.718,221.035,219.415,222.293,223.413,221.803,218.084,217.866,216.044,222.408,217.403,219.561,217.269,223.307,227.154,222.308,216.923,222.54,217.433,223.303,224.468,213.373,228.161,224.317,225.694,223.305,219.062,220.294,225.604
2018-04-22,214.184,217.709,219.995,213.696,212.691,210.407,214.688,215.74,220.065,217.255,215.528,213.865,213.583,208.798,215.167,211.564,211.143,212.047,218.429,215.291,215.986,211.994,213.224,208.489,216.493,215.352,198.014,205.058,211.685,216.867,216.328,219.004,212.012,207.046,215.478,215.228,211.864,215.64,218.474,214.646,209.028,223.524,214.653,204.855,213.862,215.361,209.164,211.431
2018-04-23,230.837,229.408,230.753,232.869,222.855,223.496,231.035,221.849,236.97,224.658,228.336,222.493,227.148,228.765,236.606,231.957,230.087,228.048,225.673,226.401,234.879,226.18,235.832,229.274,227.046,228.573,220.435,217.567,226.04,224.809,228.727,224.44,229.7,223.005,229.614,219.414,232.158,236.009,226.804,222.811,223.267,228.125,233.22,222.002,229.797,238.757,227.606,226.231
2018-04-24,229.352,227.281,226.167,233.149,227.014,231.237,229.729,215.062,223.224,225.753,232.278,226.86,227.247,224.531,229.719,229.56,228.069,226.822,231.298,219.782,222.993,228.873,222.125,223.822,226.839,224.928,236.434,236.229,223.65,233.479,227.799,228.517,234.497,230.444,229.382,229.098,223.106,227.136,228.029,224.084,225.34,219.205,224.038,228.151,226.075,227.448,231.5,229.906
2018-04-25,228.383,227.067,229.76,236.82,231.118,230.796,229.832,225.935,223.399,231.512,227.418,227.742,226.852,229.709,239.856,231.245,230.314,223.5,226.438,225.58,226.541,230.915,229.872,225.941,230.247,234.236,233.985,231.057,230.73,227.207,231.917,222.649,219.782,224.745,229.953,224.576,237.048,232.592,226.925,234.218,234.188,231.523,228.496,226.872,225.528,228.546,226.762,228.071
2018-04-26,227.809,223.662,226.028,222.401,223.387,226.456,229.694,225.42,224.244,219.291,229.548,239.493,226.557,229.691,225.599,229.693,236.323,237.095,236.557,229.95,224.057,225.953,230.495,230.329,231.13,225.005,234.576,231.331,226.37,230.643,227.389,227.07,225.563,229.871,235.033,220.018,232.344,220.645,235.309,238.038,226.001,228.281,230.273,224.538,224.783,224.497,226.251,230.857
2018-04-27,235.727,230.505,229.976,240.626,232.158,226.819,227.437,231.176,231.223,230.378,220.901,227.805,233.696,229.0,230.02,229.506,224.909,231.007,231.284,230.158,221.456,227.194,227.512,232.301,235.763,226.269,228.545,231.462,219.116,218.16,230.898,224.805,226.471,220.82,232.307,226.619,227.708,221.463,233.023,229.94,228.812,217.911,231.133,228.421,232.423,228.061,224.433,233.038
2018-04-28,215.406,219.388,220.504,221.6,213.978,216.356,221.271,220.031,223.354,220.728,226.941,220.545,225.447,228.059,215.071,222.663,222.321,217.763,224.819,223.618,222.495,223.249,217.7,217.115,234.054,216.601,220.469,214.575,218.048,225.691,220.902,214.873,224.258,215.658,221.732,218.569,221.392,221.448,227.179,212.341,222.955,220.923,224.281,221.753,221.989,217.219,220.24,225.361
2018-04-29,213.401,217.458,215.826,207.623,212.585,207.437,221.326,220.496,223.603,210.345,213.506,215.656,212.69,219.729,207.718,222.817,215.648,213.987,207.976,207.721,221.095,213.467,211.477,218.229,218.767,213.584,216.326,213.174,212.094,215.058,214.203,218.742,223.196,220.177,210.06,210.787,217.423,213.101,219.198,216.135,213.917,218.851,213.957,215.509,216.617,210.494,212.376,215.094
2018-04-30,232.489,229.753,230.148,231.761,222.895,236.555,229.979,234.384,230.846,234.957,225.213,228.903,228.422,229.005,224.585,226.233,231.975,229.848,227.115,226.15,228.212,240.583,224.803,225.215,222.478,226.23,223.326,226.36,225.625,225.944,232.334,221.86,220.741,221.316,238.039,229.674,228.934,216.801,231.123,233.179,220.805,217.868,225.994,228.882,231.029,220.647,231.494,226.681
2018-05-01,227.188,232.604,232.874,226.156,227.646,233.792,226.288,230.19,232.673,224.558,229.389,227.256,225.21,222.023,238.902,227.913,228.18,241.132,233.864,226.687,230.875,232.245,233.979,228.588,232.093,224.352,229.858,229.74,225.699,231.416,229.721,224.991,219.131,226.382,226.197,231.691,230.915,228.206,236.205,223.852,223.478,226.793,229.136,226.019,228.183,225.679,232.294,221.159
2018-05-02,220.209,226.56,231.532,236.258,230.853,220.704,234.544,221.99,227.578,228.675,225.071,229.31,234.767,228.638,228.236,229.488,222.836,225.88,235.409,228.868,224.689,224.131,225.939,229.461,227.37,226.449,229.546,226.248,228.725,228.079,225.894,228.138,222.023,229.607,231.764,227.483,231.311,225.936,231.384,226.566,231.574,223.059,230.262,227.834,226.014,233.07,229.543,223.092
2018-05-03,224.317,226.744,233.206,232.674,222.969,222.384,224.285,231.826,223.205,224.12,225.353,228.647,222.661,233.198,229.061,235.157,230.309,239.493,233.002,226.297,234.603,229.824,226.775,226.616,227.347,226.867,221.474,232.195,222.938,216.648,231.181,226.352,226.451,224.405,232.93,228.656,219.084,226.967,231.508,232.848,223.511,227.802,227.347,226.181,224.751,224.404,235.581,224.583
2018-05-04,223.796,223.675,227.452,228.102,226.766,225.347,228.584,235.563,221.126,230.65,228.753,231.371,231.068,228.897,241.293,234.799,228.634,229.686,224.182,233.66,226.24,219.948,227.994,225.468,229.553,229.54,233.072,227.962,230.486,226.737,224.704,229.181,218.779,225.714,228.005,220.59,226.594,231.423,238.299,225.641,229.28,223.435,224.647,237.255,229.658,227.894,231.745,230.64
2018-05-05,215.367,219.911,218.511,222.972,220.598,220.506,215.034,219.362,223.827,218.897,219.875,220.753,219.201,227.428,214.04,222.337,224.632,218.29,221.666,220.802,219.808,220.906,216.507,211.613,225.366,217.984,215.809,216.083,219.448,217.999,228.752,218.588,223.322,226.121,221.941,222.59,223.046,227.686,231.394,223.379,218.185,220.294,224.168,213.328,226.185,223.849,219.184,216.209
2018-05-06,217.791,223.084,214.791,208.62,216.448,221.073,218.219,214.489,214.115,214.039,218.512,211.197,214.069,210.875,215.663,215.459,213.322,218.626,208.295,210.976,216.443,220.531,207.802,218.624,215.222,217.316,213.468,208.176,216.259,212.675,207.73,214.844,209.205,212.354,208.315,221.238,212.837,212.01,212.317,209.409,216.917,214.886,215.847,219.029,209.104,217.718,214.451,218.017
2018-05-07,232.427,225.339,223.404,227.387,231.001,232.388,227.366,227.552,233.411,236.511,225.795,222.842,231.74,229.788,233.96,229.148,223.085,230.805,230.517,232.837,228.261,234.249,229.178,234.484,224.922,233.688,229.281,235.561,233.432,230.067,234.489,237.583,230.008,232.548,229.972,227.427,224.231,229.899,225.155,226.104,228.915,221.979,227.555,224.627,230.76,227.41,222.022,230.425
2018-05-08,229.852,223.662,229.227,226.513,219.296,231.975,231.893,221.07,235.797,240.166,229.865,223.877,226.425,227.46,224.002,225.931,229.865,228.447,227.475,226.246,233.581,235.724,231.812,228.021,238.394,236.083,228.824,227.053,220.899,225.093,231.985,232.146,226.557,231.815,231.294,235.721,216.086,224.576,226.446,228.783,235.362,224.345,231.426,231.645,229.013,227.799,221.363,231.868
2018-05-09,222.94,223.748,227.17,229.47,228.359,233.811,228.922,226.882,224.709,231.991,232.2,230.122,221.748,226.021,232.56,226.769,231.097,226.578,228.161,235.497,230.353,223.893,235.774,232.639,227.548,231.195,222.806,228.595,222.441,228.141,221.576,225.322,227.31,232.093,228.182,229.775,238.332,226.227,220.969,227.422,224.335,229.456,235.031,221.072,230.329,233.895,229.259,227.917
2018-05-10,230.452,230.628,232.242,228.116,231.065,223.624,230.137,228.881,222.544,228.71,222.058,222.569,223.114,224.997,232.136,229.998,228.291,228.236,228.724,235.248,228.701,230.617,227.16,231.127,231.764,214.171,227.83,226.869,228.788,231.413,224.547,224.541,232.478,224.386,235.378,228.446,224.22,236.189,232.687,228.448,231.804,222.981,219.516,222.343,233.337,228.103,227.17,222.676
2018-05-11,225.801,225.811,230.09,229.15,227.084,230.595,223.711,228.792,226.906,232.159,237.187,230.532,223.913,230.833,224.581,231.884,224.879,227.577,229.044,229.408,237.907,228.67,220.43,228.218,232.163,228.083,236.908,231.483,233.197,227.697,221.677,227.065,231.588,226.996,232.41,229.457,229.36,220.57,235.698,224.265,217.693,234.723,227.221,226.493,220.806,238.897,223.668,229.699
2018-05-12,222.051,218.662,220.046,225.298,215.61,217.083,222.722,222.17,222.883,228.422,227.634,216.209,229.212,212.233,219.285,224.667,222.063,217.826,222.119,216.909,223.948,228.271,221.548,221.994,224.227,229.571,213.406,218.825,218.606,227.576,226.794,219.431,220.143,222.15,218.693,212.826,220.145,214.509,213.74,220.511,219.966,221.028,226.079,225.125,225.532,232.832,226.159,219.096
2018-05-13,214.192,216.338,215.688,210.281,221.705,209.49,218.267,209.932,215.995,212.443,214.041,208.466,218.533,210.322,212.958,211.011,215.854,213.754,218.25,220.808,213.031,222.567,210.714,221.56,209.794,210.733,218.583,211.966,211.987,217.864,218.621,208.549,204.24,215.266,220.058,216.484,218.02,212.886,221.946,205.505,212.753,214.917,213.454,212.45,215.139,210.907,214.75,219.244
2018-05-14,223.569,228.467,223.698,228.363,221.857,224.623,228.715,230.284,231.465,226.926,223.813,224.898,222.039,229.218,223.995,228.721,215.685,231.869,228.409,226.949,224.745,225.482,223.032,218.96,221.799,226.487,224.252,218.911,231.003,237.956,223.633,227.215,224.054,225.565,227.583,230.279,225.955,223.98,227.298,233.687,223.151,230.416,232.532,227.72,231.819,224.015,223.253,228.632
2018-05-15,226.305,227.268,230.232,227.338,226.58,224.227,235.116,229.74,223.527,223.625,224.894,220.567,227.759,231.679,223.166,229.305,225.64,230.77,227.227,222.839,226.624,228.849,225.449,232.373,224.592,223.357,227.739,229.509,227.182,229.808,223.265,223.897,232.066,226.136,232.972,228.228,230.864,233.083,230.424,225.785,218.443,233.741,226.256,226.57,232.812,224.688,224.59,223.504
2018-05-16,227.868,228.016,227.184,223.783,232.688,231.699,226.511,225.194,230.083,221.936,232.542,227.574,236.244,225.24,245.134,219.98,220.238,229.073,229.207,219.779,228.79,226.159,235.86,227.128,232.228,229.895,221.853,232.103,227.153,219.145,224.067,230.456,228.36,231.248,225.12,226.824,224.685,227.278,230.341,227.047,228.734,225.71,225.492,222.22,227.057,228.508,227.918,232.582
2018-05-17,229.333,224.58,226.873,228.096,226.245,232.214,226.644,239.294,228.034,231.512,224.191,226.404,229.746,229.323,225.28,228.607,233.482,224.277,232.085,222.215,232.142,223.244,236.124,221.839,228.32,228.529,234.754,229.007,228.462,228.758,228.11,232.497,234.371,229.045,224.122,230.841,226.871,228.632,233.55,225.276,230.102,225.939,228.883,224.124,228.27,227.267,226.42,239.161
2018-05-18,233.838,225.156,224.754,234.173,227.137,225.594,223.803,230.2,231.743,222.537,230.273,232.43,237.848,222.357,219.977,224.187,229.093,224.923,230.323,223.709,230.138,224.698,229.14,229.671,227.094,236.087,216.909,231.778,235.941,232.627,225.761,217.26,234.534,222.183,234.716,223.967,232.458,229.543,230.9,229.262,226.394,227.645,222.529,220.41,224.587,228.283,229.972,232.232
2018-05-19,222.57,218.452,218.058,217.662,218.307,212.161,219.719,228.359,225.677,225.819,228.089,223.982,214.173,219.289,215.527,224.667,217.707,222.639,229.669,224.032,228.102,218.584,216.05,216.501,215.171,220.778,226.372,216.991,227.02,210.068,216.819,228.034,220.947,223.94,213.331,212.866,213.638,224.712,212.521,219.346,223.362,215.173,207.777,221.454,227.587,224.942,224.491,204.904
2018-05-20,212.898,220.928,216.641,206.348,214.555,221.608,215.057,209.596,214.052,216.143,216.874,211.581,208.143,220.551,216.073,212.768,213.847,221.527,212.556,211.033,213.496,221.037,215.644,215.027,209.633,210.092,213.057,212.698,209.002,209.053,210.983,218.988,215.226,218.843,210.744,221.004,214.74,218.029,213.792,217.97,219.959,213.094,214.305,223.364,214.606,208.933,213.072,211.284
2018-05-21,234.009,228.639,233.111,236.631,228.057,225.826,221.645,236.201,233.621,226.399,228.417,237.39,226.383,230.469,229.25,228.214,228.366,221.545,228.266,224.887,230.485,233.862,229.84,226.27,233.412,223.725,228.519,223.665,222.048,236.618,236.422,227.613,230.947,225.502,223.507,228.061,222.174,236.561,224.924,227.078,231.276,227.674,228.266,234.004,227.57,229.705,224.263,225.995
2018-05-22,233.316,227.024,225.005,231.938,218.447,231.79,229.229,222.538,232.225,222.579,223.209,225.896,226.712,219.508,228.241,232.948,230.192,234.547,233.585,230.679,224.068,229.785,222.416,220.946,226.394,224.564,228.239,221.53,226.986,219.439,228.096,223.833,222.064,231.285,226.083,223.998,218.497,229.952,232.23,225.397,235.68,224.92,223.722,227.796,224.116,229.208,229.601,222.446
2018-05-23,230.379,228.483,218.534,228.857,226.765,225.971,227.894,236.094,226.784,227.277,224.348,228.872,222.364,224.854,232.699,218.903,227.868,243.025,229.015,230.57,231.806,233.173,227.671,237.699,227.181,234.855,228.191,230.098,218.069,229.015,223.649,221.791,229.706,228.004,230.814,229.072,219.999,234.002,218.698,220.263,232.11,229.998,229.189,224.729,231.431,231.445,235.825,226.951
