LCLid,stdorToU,High,Low,Normal,High_vs_Normal_pct,Low_vs_Normal_pct
MAC005411,Std,0.3577804568527918,0.3335237238438439,0.3147519734262023,13.670600046826408,5.963981802338969
MAC005412,Std,0.6402791885786802,0.4950390386186186,0.5039535776908283,27.051223946560945,-1.7689206837377849
MAC005414,Std,0.0894879288437103,0.0808198198198198,0.0789828215162167,13.30049639380968,2.32582005598001
MAC005415,Std,0.0821027918781726,0.0688258258258258,0.0702667639450819,16.844418710304243,-2.0506681087267165
MAC005416,Std,0.1281637055837563,0.0986576575975975,0.1049121236171906,22.16291231641392,-5.96162369414489
MAC005417,Std,0.2397153745870393,0.1852456457657657,0.1798420215015254,33.29219310682967,3.0046505366903675
MAC005418,Std,0.1795850253807106,0.1599357357357357,0.1549218117912328,15.919781278257394,3.236422222623836
MAC005419,Std,0.0901931385006353,0.0580696696696696,0.0616774771189812,46.23350810320079,-5.849473126716653
MAC005420,Std,0.1020431472081218,0.0853357357357357,0.0908526895337268,12.317145185053402,-6.072416596916597
MAC005421,Std,0.6411738579949238,0.533825224984985,0.52343556411753,22.49336918401619,1.984897775330019
MAC005422,Std,0.316555838071066,0.561215615015015,0.4214206790953708,-24.88364862621586,33.17230094634429
MAC005423,Std,0.8453259188481674,0.5982865925584256,0.6697971730764102,26.20625359846556,-10.676453020775387
MAC005424,Std,0.4536662430203045,0.3242403379227053,0.3287009109249285,38.017945172021975,-1.3570309220231724
MAC005470,ToU,0.1122766497461928,0.0881519519519519,0.0889265203262815,26.25777927016262,-0.8710206713223978
MAC005473,ToU,0.0619467005076142,0.0647193509014423,0.0606370630563109,2.1597969711809384,6.7323310849345175
MAC005474,ToU,0.0375025380710659,0.0411753753753753,0.0356426155580608,5.218254844331893,15.522878247534244
MAC005477,ToU,0.1078540609137055,0.0954582582582582,0.088609033028253,21.71903611600885,7.729714450016956
MAC005482,ToU,0.2675456852791878,0.1497471472072072,0.1784106645311049,49.960590070299695,-16.066033608041607
MAC005488,ToU,0.1682842639593908,0.367907507987988,0.2369730733054781,-28.98591320438406,55.2528744536829
MAC005489,ToU,0.2118096446700507,0.1701423423423423,0.1790695761689991,18.283434406608954,-4.985343695811073
MAC005495,ToU,0.3313451775380711,0.3460336337537537,0.2697581928950511,22.830440841135196,28.275486293896336
MAC005498,ToU,0.0513921319796954,0.1132560096754807,0.0620200305233136,-17.13623559024715,82.61198635319478
MAC005507,ToU,0.3310279185279187,0.3061405406606606,0.301332316446714,9.854768460075205,1.595655013257402
MAC005508,ToU,0.2864175126903553,0.225636036036036,0.2183787386033556,31.156317928266564,3.3232619068571223
MAC005514,ToU,0.0933743654822334,0.0785609609609609,0.0862174547383778,8.300999798211217,-8.880445149593118
MAC005515,ToU,0.1534771573604061,0.1780883413461538,0.1281442499005173,19.76905516990077,38.97489858843437
MAC005516,ToU,0.2663781724619289,0.2124489184495192,0.2203585294309267,20.883985362330822,-3.589428102390213
MAC005522,ToU,0.4263236040609137,0.3865603601201201,0.3718541681543869,14.648063830203494,3.9548277860441914
MAC005524,ToU,0.2029530456852791,0.1565075075075075,0.1629184187902102,24.573419747353075,-3.9350438890265016
MAC005529,ToU,0.2081890862944162,0.1827493990384615,0.1709102606752006,21.811929530703036,6.9271080135792085
MAC005533,ToU,0.3078946703045685,0.2608131012620192,0.2428422973207772,26.787908738098377,7.400195163490753
MAC005535,ToU,0.0951065989847715,0.0793351351951952,0.0758153060481464,25.44511648396464,4.642636600073224
MAC005536,ToU,0.0238439086294416,0.0202145432692307,0.0220661272136366,8.056608205840089,-8.39106892876802
MAC005537,ToU,0.1719351969504447,0.1671357358558558,0.1566697619022352,9.743702207025384,6.680276925519069
MAC005538,ToU,0.0583540609137055,0.096126126066066,0.0671221566416871,-13.062893337571913,43.21072336696293
MAC005541,ToU,0.4566928934010152,0.4363737981370192,0.3797308430438532,20.267526793517288,14.916606362318753
MAC005549,ToU,0.4583502541878173,0.4374642642642642,0.3882079714503614,18.06822319371786,12.688119883236617
MAC005550,ToU,0.254415501905972,0.2243027028228228,0.2277741079652473,11.696410175290662,-1.5240560805770853
MAC005551,ToU,0.2220164974619289,0.1823569711538461,0.1894238581983537,17.206195446323402,-3.7307270117513336
MAC005557,ToU,0.1389707750952986,0.1386144144744744,0.1303509551339877,6.612778519689799,6.339393011729522
MAC005564,ToU,0.0887829949238578,0.091784384084084,0.0797506967153284,11.325666834949866,15.089131336005869
