LCLid,stdorToU,mean_daily_kwh,archetype_k2,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wd_8,wd_9,wd_10,wd_11,wd_12,wd_13,wd_14,wd_15,wd_16,wd_17,wd_18,wd_19,wd_20,wd_21,wd_22,wd_23,wd_24,wd_25,wd_26,wd_27,wd_28,wd_29,wd_30,wd_31,wd_32,wd_33,wd_34,wd_35,wd_36,wd_37,wd_38,wd_39,wd_40,wd_41,wd_42,wd_43,wd_44,wd_45,wd_46,wd_47,we_0,we_1,we_2,we_3,we_4,we_5,we_6,we_7,we_8,we_9,we_10,we_11,we_12,we_13,we_14,we_15,we_16,we_17,we_18,we_19,we_20,we_21,we_22,we_23,we_24,we_25,we_26,we_27,we_28,we_29,we_30,we_31,we_32,we_33,we_34,we_35,we_36,we_37,we_38,we_39,we_40,we_41,we_42,we_43,we_44,we_45,we_46,we_47
MAC002873,Std,0.7804082191780823,evening_peak_typical,0.0190965793752776,0.0138049246899895,0.0139634412180069,0.0137816134358692,0.0132361300894563,0.013972765719655,0.0141266199968484,0.0133806598650016,0.0142245272641533,0.015073056914129,0.0152082621880262,0.0151169896622786,0.0163645003923887,0.0161360501020106,0.0169379572437459,0.0165416659237023,0.016509030167934,0.0164484209072215,0.0166535599434793,0.0168680234813853,0.0168167387223208,0.0161826726102511,0.015739758781967,0.0156138780097179,0.0156786115692363,0.0146674410924373,0.013870196201526,0.0136697194160922,0.0149751496468241,0.0151290039240175,0.0161966593627232,0.0192271223983507,0.0273394388321845,0.0287567630826934,0.032234802197429,0.0351160732066872,0.037293344341515,0.0364075166849469,0.0364075166849469,0.0364075166849469,0.0354377685135461,0.0344167355830808,0.0333556610907306,0.0305610541515978,0.0287614253335174,0.0257263000470658,0.0240478897504106,0.0225184634986753,0.0230485994070944,0.0261521168071849,0.0244864675603474,0.0213117685685116,0.0196745919583721,0.0127984501957862,0.0120296890049381,0.0129835223343237,0.0128696317875314,0.0117022536829102,0.0132113034279083,0.0129692860159747,0.0135672113866343,0.0139943009371055,0.0157168954573392,0.0171547636105922,0.0156030049105469,0.0177526889812518,0.0180801243032797,0.0168842735619604,0.0164144750564421,0.0166849651050739,0.0157453680940373,0.0147061168545574,0.0153040422252171,0.0140797188471997,0.0132824850196535,0.0121578158700794,0.0114175273159294,0.0106772387617793,0.0127699775590881,0.0167846193335172,0.0188881390321,0.0214114227969549,0.0258389178035061,0.0277465844622773,0.0383526416323115,0.0395342560552818,0.0380536789469817,0.038153333175425,0.0384950048158019,0.0346939078166085,0.0336688928954777,0.0311639919494617,0.0336831292138267,0.0315619177798199,0.0260382262603926,0.0207006614216029
MAC002875,Std,5.843709587945205,evening_peak_typical,0.0251076856899385,0.0248601599620232,0.024333509477097,0.0243222241095629,0.023766231669048,0.0234472319467498,0.023192934998314,0.0231289845822873,0.0235405243183653,0.0241552006700577,0.0258713288930815,0.0327238040598069,0.0318977151563084,0.025262671404074,0.0173741994977152,0.0104178989496757,0.009674771965973,0.0097400245397921,0.01068272890781,0.0105781511686604,0.0111973416673665,0.0118172845239082,0.0115449309874178,0.0122378525540135,0.0111491907658875,0.0099536941651051,0.0113846786931973,0.0112342072013113,0.0113410420139678,0.0103802810578953,0.0107113185055632,0.0111296294621617,0.0114254449883872,0.0109573395178073,0.0125907083789141,0.0222442117676113,0.027947836519362,0.0368753145966966,0.0403512077972095,0.0403474459327957,0.036365215908918,0.0337146593293038,0.0318209746570763,0.0300243441456424,0.0288205716086682,0.0266680758409913,0.0263881987261448,0.0252990167203332,0.0182612674791915,0.018289929220151,0.0180917893587349,0.0177715255575781,0.0175933242985687,0.0172867682865664,0.0173278916540301,0.0172929990998185,0.017018843316727,0.0172269524793464,0.0180406966900679,0.0185765466297466,0.0185242077984292,0.0185653311658929,0.019938602406651,0.0189053762867918,0.0202389276054012,0.0210900565710188,0.0197255085934299,0.0242690176168455,0.0230814246109993,0.0262304777532161,0.0251662547251448,0.0251201467070794,0.0281645220620449,0.0262653701828114,0.0269034054598243,0.02805984439941,0.0243687106288788,0.024069631592779,0.0281645220620449,0.0242789869180488,0.0232646103959942,0.0230801784483489,0.0221380794846347,0.0204869139728339,0.0210663796052772,0.0204894062981347,0.0210078099607076,0.0197180316175274,0.0191410583103849,0.0191310890091816,0.0183111139852081,0.0174836619853321,0.0174026614130551,0.0178226182262451,0.0174550002443725,0.0180925278254907
MAC002876,Std,6.7130438350684924,evening_peak_typical,0.0178793458888758,0.0154687812538281,0.014288485045552,0.0137203485138465,0.0130576217114173,0.0123342143579577,0.0121491981680516,0.0123532513935751,0.0122866217689144,0.0143557095775758,0.01870924166032,0.0247154263975959,0.0284948728750042,0.028744733967482,0.0294996714111828,0.0327157406157899,0.0325854559032836,0.025460845323488,0.0234452991775004,0.0158584455766208,0.0138423045232702,0.0136977420340509,0.0133425823383146,0.0133443670604037,0.014092760523111,0.0151570497955939,0.0157466029923689,0.0135008276968839,0.0131117582814541,0.0126709319254397,0.0130272814359021,0.0128327467281873,0.0127738508992461,0.0164967811771653,0.0251556578462473,0.0270962456644915,0.0382983513105797,0.0414561194746272,0.0384488628734294,0.0353053723671134,0.0328638725491875,0.0308162014055956,0.0264329239546993,0.0250146648012062,0.0231234542940945,0.0227932807076059,0.0216754497724493,0.0197586449794175,0.0157930899816658,0.0141103691952307,0.0149504271729789,0.0134370203975628,0.013842071608539,0.0121893063778996,0.0118063962299027,0.0118207228000659,0.0117373682100257,0.0116188484023124,0.0118715170033716,0.0122974068618579,0.0132325411688706,0.0129277759490363,0.0143239653322085,0.0175800040056511,0.0192900755169431,0.0219313740888397,0.0244775963314718,0.0309050166728475,0.0308021258507667,0.0321670572626738,0.0306106707767683,0.0298409432343664,0.0289005992654762,0.0262423692924777,0.0256758185632987,0.0251079654186503,0.0240491016420468,0.0233562166123382,0.0213049122480694,0.0205508136913001,0.0206484948515034,0.0219652368910435,0.0240504040575162,0.0245974185546545,0.0268649238868399,0.0274353818624271,0.0300779828497931,0.0283861451550723,0.0287560311483754,0.0270785200238178,0.0209714938879089,0.0201340407410994,0.0194294339721665,0.0171176465140222,0.0166396600367609,0.0170956984014827
MAC002877,Std,6.22752328739726,evening_peak_typical,0.0173274808127293,0.0133375540000817,0.0120556266474633,0.0107250103998928,0.0107717773647809,0.0099523945142067,0.0099229249198936,0.0095033035226097,0.0094309108235363,0.0091535122509807,0.0092047637193513,0.009130449090214,0.0090170552164441,0.0104245486665704,0.0123599322409134,0.0159597072505902,0.0172076805054131,0.0202923782579658,0.0160404283132738,0.0164049543820593,0.015004508008834,0.0143619427241382,0.0145541357305277,0.0153075323155749,0.0157547013771079,0.0164792690111966,0.0182468039625617,0.0179911873281279,0.0180552516635911,0.0177381332671127,0.0184281060319226,0.0230977555719633,0.024970356033488,0.0254085560880562,0.0269819761670322,0.0300416888287542,0.0342827479004818,0.0382457676281705,0.042033891784109,0.0429166983267918,0.042383683055738,0.0409031562631837,0.0383623647187135,0.0364180121374056,0.0366544095352648,0.0338041872505074,0.0302703985063578,0.0230803858843139,0.0174109128820441,0.0142658882080468,0.0120889964090876,0.0106860480422082,0.0092788781656994,0.0084880486951014,0.0083768822748572,0.0082868234027606,0.0079730245202992,0.0079308094240039,0.007704255073886,0.0077886852664765,0.0073299478867346,0.008110927168197,0.007228631655626,0.0082108362294292,0.0095420189326065,0.0095771981795193,0.0111630786303447,0.0153226727853049,0.0189320635185502,0.0232084526325436,0.0294464368358244,0.0307663620392727,0.031372852396765,0.0368129711393483,0.0385170538598005,0.0370817405857614,0.0325562822629089,0.0321467958288449,0.0333949555093082,0.0319554207256397,0.031143483847611,0.0292578762130892,0.0272245156008169,0.0256161204319672,0.0267911071381352,0.0262352751776311,0.0258215672339375,0.0280786675751408,0.0301571532563656,0.0255936057139431,0.0285894703810305,0.0280871107351168,0.0265096733035504,0.0257160294931994,0.0218139474256403,0.0204084453060221
MAC002878,Std,9.541750684383562,evening_peak_typical,0.0174835990895869,0.0153929305596965,0.013339078834106,0.0119781719608754,0.0111944999836335,0.0109639566614695,0.0104147726639951,0.011007786190398,0.0158202684667496,0.0169870105268268,0.0204933728411085,0.0204184243466407,0.0220497594133603,0.0174340717218977,0.0156874649940962,0.0138264631957912,0.013494235366513,0.0123901695328035,0.0128769251093237,0.0122512299261001,0.0119983335441826,0.0116262208435794,0.013712506420577,0.0136511450800771,0.0131041525590491,0.0122775276434572,0.0115801998382045,0.0113023206247976,0.011496485437951,0.0122047706254359,0.0156497715992176,0.0256946230390561,0.035235434852387,0.0437988482582709,0.0464899813783116,0.0446570304346914,0.0428582665674649,0.0385454409208984,0.0336352187950362,0.0318294422031811,0.031979777487406,0.0319683818098845,0.0319837221450095,0.0301871497542294,0.0289437060185273,0.0255228112856563,0.0230192685932591,0.019543270855227,0.0184218163393777,0.0172883842312098,0.0165561153636811,0.0156211798278045,0.0141666503232828,0.0123326420776158,0.0116253937864264,0.0105470069462048,0.0115962031140306,0.01148110846287,0.013958979539667,0.0155753087711825,0.0176019754546617,0.0205493993474252,0.0247520221532078,0.0295151058689895,0.0326184912708658,0.0316018219356829,0.0317119124715756,0.030663550322961,0.0294842471581711,0.0266344035131306,0.028058074223432,0.025910474837715,0.0241707107629259,0.0197145461169056,0.0147179370219576,0.0114243951565011,0.0105470069462048,0.0122500741756963,0.0148155172696806,0.0205794240390323,0.023556872623403,0.0244576133716159,0.0260155612583398,0.0258812841653192,0.0258170646860485,0.0249296682452164,0.0245018163898153,0.0243149960864822,0.0243241702978066,0.0241356819560509,0.0234918191249209,0.0227203513544607,0.0219672320066493,0.0196011195041677,0.0181716105759853,0.0196212595236408
MAC002880,Std,10.857506851232875,evening_peak_typical,0.0132818840779912,0.0126352896167227,0.0119982038975317,0.0110235578345901,0.0105554351476989,0.0099490699798351,0.0098671485096292,0.0097362204456393,0.0097351232830919,0.0096272356325974,0.011542515719511,0.017308470626954,0.0388377256103331,0.0684369766312655,0.0728958453336207,0.0848622485066991,0.0287504862204104,0.0276483696355474,0.0138102339189288,0.0117184274113722,0.012122548949665,0.009751580757875,0.0106283401556423,0.0078767198580246,0.0118060851090071,0.0092424339647567,0.0097307135703352,0.009538680353321,0.0083235876954495,0.0082513937615841,0.007367812263221,0.0065090996728828,0.0080886480568637,0.0075795645982974,0.0098188241258907,0.0110546440701944,0.0197105251640647,0.0250818673118645,0.0346015810148166,0.0398672296909284,0.03994256818585,0.0419814621757753,0.0374487177156068,0.0368610044573371,0.0319844825452711,0.0256092367397433,0.0188554698187899,0.0161447101769698,0.0147424308160535,0.0123592437449334,0.0102163168775208,0.0085086088302925,0.0088483707345255,0.0093442614042184,0.008794979578146,0.0080774347946825,0.0086655464717716,0.0086598837733677,0.0086259075829444,0.0083856473792367,0.0090910578089777,0.0107761150625905,0.0100140776488107,0.0117581887572069,0.0136317329719775,0.018200721546101,0.0273500241720516,0.0221443866677399,0.0254627280133114,0.0317822994320455,0.0416111259473578,0.0404243865577652,0.0373519675480354,0.0364673380631373,0.0256617469604721,0.0277380800171347,0.0249821604020821,0.0197513033745687,0.0193192105084161,0.0232480708530081,0.0215066300061449,0.0212648541533279,0.0277846383181476,0.0238565948661022,0.0336820127668413,0.0241155239921373,0.0306132544269514,0.0378608173996292,0.029616745171078,0.0292083396566619,0.027640879769187,0.0237708298069089,0.022161712401933,0.0199759265259351,0.0197039285077336,0.015241957930795
MAC002882,Std,2.7493972602739727,evening_peak_typical,0.0122982789140237,0.0113007938919508,0.0112705212053933,0.0111312668472283,0.0110525578621786,0.0110026079293585,0.0126524693467475,0.0134562091748517,0.0175823763526522,0.0191928832775163,0.0215632346349762,0.0303846954978599,0.0348832167203188,0.0327792650045658,0.03473172521078,0.0298246507965444,0.0236656727164013,0.023297818823033,0.0181696664718696,0.0154103110921446,0.0140434992940691,0.0137453133314768,0.0138981903985927,0.0139663039433473,0.0130505551749799,0.0144960759581052,0.0135182681822948,0.0142357308537099,0.0145747849431549,0.0149789253086989,0.0156161653607363,0.0167650138155971,0.0176837898526201,0.0197150871206349,0.0214739302096313,0.0235718273880727,0.0266354232677015,0.0302938774381871,0.0294583512891974,0.0366935233764631,0.0396874920770094,0.0408439087035096,0.0396365291735238,0.0329518193179441,0.0261513571879751,0.0188583700910549,0.0149728707713873,0.0128327943999281,0.0089886818671792,0.0089245186611189,0.0088516059269594,0.0083237177316449,0.0089128526236534,0.0082916361286147,0.008694114421175,0.0084374615969337,0.0084141295220026,0.0121414284922347,0.0191352179528109,0.0304191926913303,0.0288967748020805,0.0273656073847317,0.0223571113339119,0.0221742207125775,0.016956585456126,0.0147137897533807,0.0124097473539415,0.0119810204770838,0.0135355199693637,0.0144833855134368,0.0187006580572205,0.0225621164583059,0.0188319009787075,0.0199955882158926,0.0208938731007373,0.0184235896674145,0.0180998571277464,0.0183040127833929,0.020059751421953,0.0207888787635476,0.0219321504351681,0.0259394343045725,0.0366517732072816,0.0386233335389537,0.0433189136188234,0.0422164730783323,0.0535179468730499,0.0365788604731222,0.0355901637979198,0.0332715388516487,0.0311541530516577,0.0249215725357063,0.0201705787778753,0.0145679642850618,0.0113714700195107,0.0091051262041035
MAC003826,Std,11.103860269863011,evening_peak_typical,0.0180303060898838,0.0183756876745964,0.0173457495662727,0.0185673635012075,0.0176787178593572,0.0163501305583328,0.0156108095128329,0.0149069028581544,0.0128422803829434,0.0118386292451265,0.0114738975293465,0.0130343213063671,0.0144979944280507,0.01546258024343,0.0151639309412002,0.0130748470525649,0.013108801056136,0.0129006959094679,0.0117155916192828,0.0130664947608676,0.0146407473182841,0.0180036540590742,0.0157210687502358,0.018512233882506,0.0239211431245552,0.0201756149606777,0.024260318136473,0.0271548056301972,0.0246287007473596,0.0262249040850336,0.0248685693167232,0.0244421363126344,0.0247802159245855,0.025640018918241,0.0257276422627922,0.0245272039064782,0.0277236263181777,0.0264607565894587,0.0292632396864096,0.0306557189661473,0.0340810571888714,0.0310952955650184,0.0344538210710381,0.0313044959656146,0.0291756165609164,0.0240591497562248,0.0231248670128005,0.0203276458880478,0.0184192554641819,0.0186060787963585,0.0174691253748269,0.0161796631107022,0.0171015790641775,0.0149656927236611,0.0152844362809351,0.015454483564172,0.0132926707204148,0.0126124812824495,0.0128488699884689,0.0106931574984153,0.0114145243238807,0.0113039554130007,0.0120649745375403,0.0114473137250382,0.0095417157368374,0.0100648210669318,0.0087029171025754,0.0103828020037384,0.0106481673898504,0.0115472070169367,0.0182217564367694,0.0192511912767817,0.0249245202974996,0.0289255896304208,0.0389339821968299,0.0464206412797253,0.0376795971952649,0.0397613427441519,0.0394936898779098,0.0324310054536777,0.0331104323474299,0.0276658664380929,0.0344532724014445,0.029874194478841,0.0242649194007756,0.0224088867864175,0.0258235596195682,0.0234101073380412,0.0204163587579386,0.0226246868749412,0.0216089779070167,0.0231676183545726,0.0193076194722868,0.0186251424016826,0.0185000851507563,0.0186490636960671
MAC003828,Std,10.328613702739728,evening_peak_typical,0.0106882363150412,0.0107203632699614,0.0104874428467894,0.0102778144659346,0.0096822610390998,0.0096858753215284,0.0095493357631172,0.0097127816462741,0.0096641896269572,0.0117853718255688,0.017228079576001,0.0279476396720895,0.0313824127400041,0.0244530301506358,0.0246309331635069,0.0211198585374979,0.0180967120794994,0.018666564062874,0.0177248426164558,0.0188705702266178,0.0171871177084776,0.0182320468771011,0.0180135835836432,0.0183770198013376,0.0185055276210187,0.0187207782189846,0.0179509360617073,0.0177947187434075,0.0185288196633359,0.0178694139135971,0.0175967363837112,0.0187404559387146,0.0195781663685783,0.0214905232798907,0.0241405955943535,0.0339296787184046,0.0394117419886142,0.0473334458980826,0.0504236572941598,0.0444629025161141,0.040362298267318,0.032550227591515,0.0267633597963406,0.0223523288857859,0.0176047681224413,0.0144952804730945,0.0138744270692601,0.011335128675554,0.0087302212185461,0.0093121838192627,0.0090235491422944,0.0081983199168158,0.0080575225134166,0.0075928910821993,0.0076625075761022,0.0072588883530246,0.0075115414713465,0.008160773942576,0.0088240861541455,0.0079354980971373,0.0088960492714384,0.0105472899301922,0.0142424395616241,0.0180259785958581,0.018127665687645,0.0232964948079884,0.0320314091950937,0.0293038507645744,0.029745015883671,0.0303254140687943,0.0353448418128584,0.0343342291831294,0.0306343862266967,0.0293977157001738,0.0317216549858363,0.0293695560630524,0.0260702035767315,0.0252019529224366,0.0294947095451807,0.026728040490166,0.0294446481679736,0.0324467616915628,0.0372518641864583,0.0362209139975745,0.0381349768671107,0.0324796142625811,0.0290535441914217,0.0252786093647302,0.0249891924799652,0.0231314489628927,0.0191226340049992,0.0158975912593612,0.0130675634510376,0.0117166905862021,0.0099731494074422,0.0106839155586759
MAC003830,Std,3.793309589041096,evening_peak_typical,0.0175680468051302,0.0175396540022128,0.0169200824814085,0.0167720342947679,0.0162954408172261,0.0160064426446742,0.0160946631394532,0.0157711879919301,0.016068298393887,0.0160591721358064,0.0162092483797983,0.0164941904376478,0.0173267079803324,0.0189440837179476,0.0190515707575634,0.0207662932480382,0.0200737116625892,0.0204732389607838,0.0186540715167201,0.0181318467487753,0.0184512657815959,0.0185050093014038,0.0192746570662,0.0202369702793641,0.0180517384834013,0.0181876183259345,0.0191397912523424,0.0187250535240135,0.0195636552387519,0.0204580285306494,0.0220439693793204,0.0246033777565872,0.0249988489400793,0.0258171700813053,0.0263809700249505,0.0259895549561609,0.02525175939211,0.0233818242123904,0.0240618006413793,0.0250688169186972,0.028698025548744,0.0303620466054377,0.0311357504849364,0.0306936339823657,0.0263414229066013,0.0236512048301793,0.0206415677209368,0.0190644817174668,0.0187882552616305,0.0179460144597241,0.0172068538753645,0.0165330612338394,0.0170157783501559,0.0166813961810408,0.0171238868709976,0.0164802640492423,0.0159221223835014,0.0153036410782209,0.0161835941548395,0.0159749195680985,0.0159975469329258,0.0174557548884652,0.0188108826264578,0.0216066192584574,0.0222653269900976,0.020231378307285,0.0212797795442848,0.0213376050321769,0.0202112650941051,0.0197939159206232,0.0182275994442421,0.0212294965113352,0.0193313120174865,0.0206814114521842,0.0208171756411482,0.0193489110790189,0.0185116985804075,0.0191729204636952,0.0184061042112133,0.0206889539071266,0.021870605181443,0.0224136619372991,0.0225619968845005,0.0240151765367449,0.0254180731560397,0.0263256819007805,0.0260114129448453,0.0271880359158668,0.0280277625661256,0.0298052677808952,0.0287644089988378,0.0269592481159459,0.0250585494704498,0.0243646436157448,0.0222602986868027,0.0223897309382841
MAC003831,Std,7.484843835616438,evening_peak_typical,0.0280413343881847,0.0260000578694369,0.0242236070536922,0.022576391181013,0.0212591481342757,0.020768161280908,0.0200557801398296,0.0193794152943598,0.0192459431400462,0.0192321722034901,0.0188524121453836,0.0190716878274702,0.0193259205023531,0.0201437022732267,0.0200759068932579,0.0208290711925987,0.018457821847909,0.0175801894681568,0.0156824484804367,0.0144774915317726,0.0143805653244735,0.0146353276507625,0.0146946486082352,0.0140961425194482,0.0142899949340465,0.0146623398724688,0.0142884059798284,0.0147269573440016,0.0139271837209322,0.0138821633514217,0.0141448704488008,0.01390758661891,0.0142153140857996,0.0150383923707332,0.0162703615411035,0.0171617648574119,0.0205917873627079,0.0231433381944852,0.0260011171722489,0.028755304483481,0.0308484868400174,0.0327679435353838,0.0335825473978213,0.0348505328638001,0.0331683599983244,0.0337986451714718,0.0323722939350972,0.0305189609689795,0.0243767454307975,0.0228535701302037,0.0215098015927844,0.0202729642387141,0.0197585064343794,0.0191121668372475,0.0185109759619742,0.018299489843795,0.0175533478088708,0.0175270245121715,0.0171624549275171,0.0168428495017295,0.017208791773635,0.0179537456842999,0.0169604738034134,0.0171434449393662,0.0171909699097435,0.0166681952355928,0.0170745337323191,0.0163331441944325,0.0167299776970833,0.0160325487567959,0.0188056307783137,0.0160729449816166,0.0162095792714515,0.0166040365255834,0.017022256264904,0.0162773023542392,0.0158495776208431,0.015816310141579,0.0166883933480032,0.018255529246196,0.0181307761989554,0.0200495968779406,0.0205806884219074,0.0220682199947181,0.0235201078397459,0.0246214990282408,0.0261494268258723,0.0294357785274654,0.0304813278757669,0.0313106386088515,0.0330975774950395,0.0319546019574644,0.0327387639686906,0.030996973804361,0.029040133149074,0.0251466059463082
MAC003832,Std,24.05678082684932,evening_peak_typical,0.02018237379867,0.0198015773768117,0.0207461758803601,0.0207739388460366,0.022228127723927,0.0227490532803116,0.0233374970620943,0.0231075078940859,0.0246039162181349,0.024749668616297,0.0255989479200225,0.0257344772869595,0.0250607732557121,0.0210587969155344,0.0209122609554118,0.0173204867334916,0.0169988303754277,0.0156888775985069,0.0156141311082261,0.0152798253769703,0.0151286896328304,0.0152530480792975,0.0147171732577123,0.0151502100344834,0.015292310521445,0.0143081210361757,0.012693596829683,0.0116241470292379,0.0121836778993397,0.0148765229183109,0.0175861242604894,0.0223708853064632,0.0234958610054058,0.0247787079779359,0.0248838458490475,0.0231311638768914,0.0253735585853149,0.0243540493134851,0.0262798670131297,0.028894017782242,0.0291544105006059,0.0284073689460598,0.0270463679946512,0.0244765779392698,0.0231240999392927,0.0225681831687766,0.0207147987822422,0.0205853702971869,0.0188271452679744,0.0192848614514809,0.0193082105361456,0.0191380957393836,0.0200075712149123,0.0217391097210776,0.0230796436030208,0.0220456128589748,0.0216935234499847,0.0216746216988319,0.0239806219600754,0.0249190327542997,0.0231411665509483,0.0210973246283123,0.0160222901450776,0.0143467153550914,0.0146117088979542,0.0170288951284005,0.0201743503540267,0.0177193609918952,0.0183838833538605,0.0180317939819324,0.017027042063505,0.0181036942266979,0.0170804113998815,0.0161212458637331,0.0153069927894763,0.0143422679103933,0.014360428309577,0.0149993778645286,0.018617744709713,0.0215979032777907,0.0221208486872639,0.0243859581419982,0.0246329424120791,0.0254558492932843,0.0266915192680936,0.0271993338982214,0.0285760843032254,0.0286685164214807,0.0271271098114748,0.0265990548407358,0.0267113528193613,0.0233453785349148,0.02310410454886,0.0221393798180252,0.0207547419612449,0.0186751771807769
MAC003833,Std,6.138268492876712,evening_peak_typical,0.0166806889614577,0.0156608736923154,0.0153462070072972,0.0153274209365498,0.0139701273250532,0.013627952465012,0.0137976980328364,0.0136588152955255,0.0143431650156079,0.0215637254935746,0.0275477599577062,0.0291338410736618,0.0333211220570283,0.0343630780524085,0.0282260712979055,0.0258113902757719,0.0247291784145044,0.0217133430613622,0.0179480778058063,0.016011099725534,0.0151731067839822,0.0145001628925679,0.0186471880100472,0.0168618403579501,0.0144807058907224,0.0146316653877994,0.0144115999876161,0.0137795828931871,0.0155501700611256,0.0176233472214093,0.0160929533195046,0.0190484048067229,0.0217234070949271,0.0229196772428749,0.0300838795085996,0.0293706797512981,0.0296860173003214,0.0276202205163032,0.0235993304452704,0.0243675465526178,0.0281274444264819,0.0269922290084629,0.0267178181893319,0.0249438763659028,0.0228411783043949,0.0212517425329488,0.0187491695369615,0.0174234196637471,0.0134790315788349,0.0126977739276292,0.0123812644176536,0.0119458969060416,0.0120781097393225,0.011891142096299,0.0116974970374531,0.0113369165830505,0.0107786846203087,0.012617644937762,0.0160351463555999,0.0196356089669681,0.024667709530631,0.0276271402230613,0.0318726413364091,0.031167506092029,0.0280277851723975,0.0237328713155132,0.0237101681017175,0.0217376594678188,0.0251244447728743,0.0238250196538605,0.0232975038039012,0.0242657290981304,0.0310700156874755,0.0238757680141098,0.0203714601905823,0.0275122888044665,0.0275349918847139,0.0188076094050066,0.0186994352686858,0.0201738086822431,0.0200482732647844,0.0232334006120074,0.025503721858031,0.0231786458022648,0.0250563351314872,0.0266495665466809,0.0240507163086533,0.0244219806283715,0.021979381920585,0.0216374982304848,0.021353040316456,0.0211033049647031,0.019550138044443,0.0183695709270657,0.0158361593640963,0.014351992407333
MAC003834,Std,13.057419178356165,evening_peak_typical,0.0121763324323013,0.0099445199699077,0.009141491724783,0.0081087670986001,0.0076242228857872,0.0074633142072358,0.0075424049136424,0.0073199812412192,0.0073587690206063,0.0092448247933066,0.0183244984946914,0.0163460187164202,0.0209263100088953,0.025869630704375,0.0215196417611022,0.0192938900104497,0.0189166181893985,0.019520253006111,0.020145099859373,0.0218444894740756,0.0210350976391982,0.0210611581481709,0.0190987389348022,0.0177487423944134,0.0168451083465033,0.018164195875193,0.0168405629036064,0.0155266268768666,0.0156402629492899,0.0140120853036089,0.0148326892612683,0.0149220829715746,0.0177338939476168,0.0223196397412652,0.0251569052581361,0.0277747773069395,0.0298168932554648,0.0300396199574145,0.0353565761196279,0.0427850418404117,0.0478129077131684,0.046587153308932,0.049375934040963,0.0378414181760114,0.0323741594595817,0.0263869020757429,0.0196623738540218,0.0146173738279231,0.0114167776412916,0.0108339822980035,0.0088847262984653,0.007553793752371,0.0075066508644446,0.0071315574518133,0.0067414329734664,0.0066744764080058,0.0071452220570094,0.0076303155414688,0.0110403177681406,0.0106761560396662,0.0146163449479444,0.0193682114048674,0.0205413176926244,0.0222282133407216,0.0238597670644827,0.0257352342642853,0.0233985866391164,0.0256320664267322,0.0282891489754252,0.0273435582958593,0.0251175939727782,0.0229777168674014,0.0209546719998046,0.0210318770874852,0.0209314422392944,0.0173096386320839,0.015704730751809,0.0181124341190282,0.0205379016096484,0.0197549196635923,0.0208781502790298,0.022916909374279,0.0251052958964248,0.0258507001098688,0.0265407626039458,0.0313083434934903,0.0337543078235815,0.0388409571078075,0.0400215789284223,0.0379910186646138,0.0425727608551691,0.0328264811307704,0.0291322551160209,0.0228677167955732,0.0178685209846019,0.0148434557472674
MAC003835,Std,11.082484931780822,evening_peak_typical,0.0102853937361761,0.0098940607187001,0.0099836059157121,0.0096708812772924,0.009579968978036,0.0095731334668137,0.0093352576762781,0.009490423781024,0.009331839920667,0.0090020265041916,0.0092067500652991,0.0089080382248851,0.0118158646988463,0.018836960050819,0.0179343308280934,0.0241932666446035,0.0292218105094569,0.0241590889859594,0.0275734268756696,0.0247995764558429,0.0267835836564669,0.024920906814216,0.0273017153729388,0.0316285940450019,0.0298130822301848,0.0275611230238246,0.031473769647462,0.0296175865750498,0.0288062114613194,0.0257972193187357,0.0264066051442027,0.0246751701857748,0.0273946783255619,0.0259093217369588,0.0287293119258911,0.0321388648893906,0.0334611945353421,0.030738610415505,0.0287347803006914,0.0261564254676445,0.0250043000511279,0.0225592376869157,0.0209932220658896,0.017812316918598,0.0159417792384415,0.0135678062251186,0.0122796541352785,0.010997223292099,0.0118547090820588,0.011768818359653,0.0109886442977997,0.0110986917858823,0.0109367519863462,0.0105744005011965,0.0103220965041293,0.0105538225156201,0.0104554060628634,0.0100644243369117,0.0101359999389166,0.0096922312064863,0.0124255245080478,0.0189523247158681,0.0189514300208431,0.0182696724117466,0.0273758783768179,0.0227440422320769,0.0239250396651574,0.0239357760949277,0.0226590461152265,0.0246774781812338,0.0292699477448721,0.0282321014263318,0.0277579132419885,0.029326313531451,0.0293835741025244,0.0264749204865814,0.0278294887545239,0.0316104699304318,0.027332933015615,0.027304302774813,0.0358692183391919,0.0364686639165133,0.0337827893618106,0.0312812221612094,0.0292287917737193,0.0258423711038633,0.0238230444323005,0.0216981437477805,0.0209510734018545,0.0201315327588986,0.019829125840428,0.0183671941694782,0.0161224043516,0.0146094750642218,0.0129050810414805,0.012205694626705
