date,location_id,temperature_max_c,temperature_min_c,temperature_mean_c,wind_speed_mean_ms,cloud_cover_pct,precipitation_mm
2017-03-06,C3,8.9,0.8,4.8,2.32,78,1.8
2017-03-07,C3,7.8,-0.6,4.2,3.11,68,4.2
2017-03-08,C3,9.2,5.9,7.2,5.71,63,5.5
2017-03-09,C3,9.8,3.2,6.7,4.76,69,3.6
2017-03-10,C3,10.4,3.1,7.2,2.37,99,0.9
2017-03-11,C3,10.8,8.4,9.4,2.77,100,0.9
2017-03-12,C3,9.8,4.8,8.2,2.71,80,0.8
2017-03-13,C3,10.9,4.3,8.2,5.09,76,0.0
2017-03-14,C3,11.2,6.6,9.6,8.22,63,0.7
2017-03-15,C3,11.2,5.2,8.3,5.31,72,0.0
2017-03-16,C3,9.6,3.8,7.7,6.51,76,3.3
2017-03-17,C3,8.7,4.0,6.3,6.86,94,12.8
2017-03-18,C3,10.4,5.8,8.3,4.27,93,2.6
2017-03-19,C3,10.1,5.7,8.7,5.49,84,9.6
2017-03-20,C3,7.9,3.4,6.1,6.43,73,5.1
2017-03-21,C3,5.5,-0.5,2.8,6.2,68,2.5
2017-03-22,C3,6.4,-2.5,2.4,5.11,91,1.2
2017-03-23,C3,8.6,2.2,5.0,5.71,82,1.7
2017-03-24,C3,11.1,-2.2,3.7,1.66,85,0.0
2017-03-25,C3,13.8,-0.1,6.6,1.93,51,0.0
2017-03-26,C3,15.3,-0.8,7.3,2.52,42,0.0
2017-03-27,C3,14.7,1.1,7.6,2.96,38,0.0
2017-03-28,C3,12.2,4.2,8.3,1.98,95,0.6
2017-03-29,C3,12.4,6.0,9.6,3.07,91,7.8
2017-03-30,C3,14.4,10.3,11.7,4.59,98,2.9
2017-03-31,C3,12.8,9.4,10.8,4.77,78,8.1
2017-04-01,C3,12.2,6.0,9.3,3.08,72,3.8
2017-04-02,C3,11.4,1.2,6.9,2.61,51,0.0
2017-04-03,C3,11.2,4.1,8.2,4.5,77,1.3
2017-04-04,C3,9.9,5.2,8.5,5.56,85,0.5
2017-04-05,C3,10.6,5.3,8.4,5.24,92,0.0
2017-04-06,C3,12.1,4.3,8.3,4.02,72,0.2
2017-04-07,C3,10.1,4.2,8.2,3.31,83,0.1
2017-04-08,C3,15.1,2.5,8.3,2.34,33,0.0
2017-04-09,C3,12.9,4.7,8.5,4.4,72,0.6
2017-04-10,C3,10.9,5.2,7.4,4.82,52,0.2
2017-04-11,C3,10.6,5.9,8.7,7.09,99,0.2
2017-04-12,C3,10.2,5.3,8.5,6.9,80,2.1
2017-04-13,C3,9.8,4.6,7.2,4.91,75,0.3
2017-04-14,C3,9.1,4.3,7.2,4.38,80,1.8
2017-04-15,C3,9.4,3.8,6.3,5.49,62,0.4
2017-04-16,C3,7.7,4.1,5.8,2.6,94,3.2
2017-04-17,C3,10.8,2.2,6.2,2.17,63,0.7
2017-04-18,C3,8.9,-2.1,4.1,1.76,90,0.0
2017-04-19,C3,12.1,5.2,8.6,3.04,100,0.0
2017-04-20,C3,12.9,8.6,10.6,4.59,91,0.1
2017-04-21,C3,12.4,4.9,9.7,5.2,70,0.5
2017-04-22,C3,10.1,1.2,6.2,2.57,52,0.0
2017-04-23,C3,10.4,0.6,6.5,3.63,67,0.0
2017-04-24,C3,8.1,1.5,5.8,5.54,57,0.8
2017-04-25,C3,8.4,-0.4,4.3,4.26,31,1.6
2017-04-26,C3,9.1,-2.0,4.3,2.57,59,0.5
2017-04-27,C3,12.6,5.6,8.6,4.26,70,0.6
2017-04-28,C3,11.5,4.4,7.7,1.65,78,0.8
2017-04-29,C3,11.1,4.1,8.4,3.56,79,0.1
2017-04-30,C3,14.0,7.0,10.3,5.81,72,1.0
2017-05-01,C3,14.1,7.0,10.0,5.95,56,0.0
2017-05-02,C3,13.1,6.4,9.7,4.53,78,0.0
2017-05-03,C3,16.0,6.4,10.0,4.73,67,0.0
2017-05-04,C3,13.6,5.9,9.5,5.81,52,0.0
2017-05-05,C3,15.1,5.6,9.6,5.48,6,0.0
2017-05-06,C3,15.2,4.8,9.9,4.61,21,0.0
2017-05-07,C3,15.6,4.1,9.9,2.38,45,0.0
2017-05-08,C3,13.9,3.2,8.5,3.29,16,0.0
2017-05-09,C3,14.4,2.3,8.5,2.3,28,0.0
2017-05-10,C3,13.1,3.4,8.5,2.43,60,0.0
2017-05-11,C3,17.6,3.6,11.3,3.23,48,0.0
2017-05-12,C3,17.5,6.2,11.4,5.36,54,0.0
2017-05-13,C3,14.0,9.2,11.6,3.78,95,5.5
2017-05-14,C3,14.4,8.8,11.9,4.36,58,1.6
2017-05-15,C3,15.1,9.5,12.2,5.02,100,15.4
2017-05-16,C3,16.6,8.8,13.7,5.6,83,3.6
2017-05-17,C3,15.2,5.5,11.5,2.88,66,0.0
2017-05-18,C3,14.3,5.4,10.4,2.44,54,1.7
2017-05-19,C3,14.9,6.7,10.7,1.31,96,2.6
2017-05-20,C3,12.8,8.0,10.2,2.64,95,6.9
2017-05-21,C3,14.9,6.3,10.9,3.05,88,1.9
2017-05-22,C3,16.6,9.1,12.5,3.58,91,16.1
2017-05-23,C3,15.4,7.8,12.1,3.83,82,0.0
2017-05-24,C3,18.1,11.5,14.8,3.66,82,0.0
2017-05-25,C3,24.5,11.4,17.2,1.52,59,0.0
2017-05-26,C3,24.8,14.5,20.0,3.24,17,0.0
2017-05-27,C3,22.8,15.3,18.9,2.27,71,6.2
2017-05-28,C3,19.5,12.3,15.0,3.51,99,0.0
2017-05-29,C3,15.1,11.2,13.0,4.41,98,3.9
2017-05-30,C3,16.2,9.1,12.7,4.67,68,3.5
2017-05-31,C3,19.0,6.9,13.1,2.41,64,0.0
2017-06-01,C3,17.5,13.1,14.5,4.07,99,5.9
2017-06-02,C3,16.7,9.7,13.7,2.95,67,1.4
2017-06-03,C3,15.4,7.6,11.9,2.03,63,3.2
2017-06-04,C3,14.4,7.1,11.2,3.29,59,2.7
2017-06-05,C3,15.8,8.7,12.0,2.83,95,12.9
2017-06-06,C3,11.6,9.8,10.8,4.65,100,27.2
2017-06-07,C3,14.8,8.1,11.2,5.49,63,2.2
2017-06-08,C3,12.4,9.6,11.3,3.75,100,18.3
2017-06-09,C3,15.8,10.4,13.0,4.33,92,3.9
2017-06-10,C3,18.0,10.9,14.3,4.77,87,5.7
2017-06-11,C3,16.0,11.8,13.7,6.23,74,7.8
2017-06-12,C3,14.6,11.2,12.6,7.14,94,1.2
2017-06-13,C3,17.0,10.8,14.2,3.97,96,1.3
2017-06-14,C3,19.7,12.5,16.0,3.43,96,0.7
2017-06-15,C3,15.9,11.5,13.2,4.74,83,9.0
2017-06-16,C3,16.8,11.5,13.9,5.25,94,0.4
2017-06-17,C3,20.4,13.6,17.0,4.32,94,0.1
2017-06-18,C3,20.2,14.2,17.4,3.05,89,0.4
2017-06-19,C3,19.5,12.0,16.0,3.04,82,0.0
2017-06-20,C3,20.2,7.1,14.2,2.52,52,0.0
2017-06-21,C3,21.7,12.9,17.6,3.0,100,16.2
2017-06-22,C3,17.0,13.1,14.7,4.04,93,1.0
2017-06-23,C3,16.3,11.6,13.9,6.54,91,3.8
2017-06-24,C3,13.9,10.6,12.1,7.57,65,0.8
2017-06-25,C3,14.2,9.8,12.0,5.73,58,0.4
2017-06-26,C3,15.8,7.2,12.5,1.62,66,0.5
2017-06-27,C3,13.7,10.8,12.2,4.06,100,14.5
2017-06-28,C3,14.1,10.4,12.5,5.39,100,0.7
2017-06-29,C3,12.1,10.1,11.2,4.5,100,13.7
2017-06-30,C3,16.1,12.1,14.0,2.89,100,0.4
2017-07-01,C3,14.7,10.3,13.0,4.64,74,0.3
2017-07-02,C3,14.6,10.6,12.6,5.38,87,0.5
2017-07-03,C3,15.4,11.1,13.2,4.37,90,0.2
2017-07-04,C3,12.6,9.7,11.1,3.01,98,9.6
2017-07-05,C3,15.8,10.1,13.2,3.15,99,0.0
2017-07-06,C3,18.6,12.0,15.3,2.25,89,5.1
2017-07-07,C3,16.1,10.5,14.3,3.54,84,1.1
2017-07-08,C3,16.3,8.1,12.8,3.54,42,0.0
2017-07-09,C3,14.4,11.1,12.9,3.53,90,6.8
2017-07-10,C3,16.4,11.0,12.5,2.11,85,0.4
2017-07-11,C3,16.2,10.0,12.9,2.35,67,1.3
2017-07-12,C3,18.0,7.2,13.2,2.07,47,0.0
2017-07-13,C3,17.2,10.3,14.1,3.73,66,3.5
2017-07-14,C3,16.1,10.4,13.3,4.09,76,1.0
2017-07-15,C3,17.5,13.1,15.2,4.84,98,3.1
2017-07-16,C3,16.2,11.4,13.8,5.47,62,0.4
2017-07-17,C3,19.2,11.4,15.4,4.81,61,0.1
2017-07-18,C3,24.3,8.3,17.3,2.73,43,0.0
2017-07-19,C3,20.2,12.5,16.2,5.41,92,10.2
2017-07-20,C3,15.8,10.5,13.8,3.8,81,6.6
2017-07-21,C3,19.0,9.2,14.3,4.65,72,1.2
2017-07-22,C3,17.0,13.2,14.7,5.77,93,10.3
2017-07-23,C3,19.6,13.4,16.1,3.39,91,2.0
2017-07-24,C3,23.0,11.1,17.1,2.08,30,0.1
2017-07-25,C3,18.5,11.8,15.0,1.91,77,0.1
2017-07-26,C3,16.4,11.9,14.3,4.46,83,17.2
2017-07-27,C3,15.8,11.1,13.0,4.41,75,4.8
2017-07-28,C3,16.4,12.1,13.7,5.16,78,5.2
2017-07-29,C3,16.2,11.9,13.7,5.19,72,5.6
2017-07-30,C3,16.4,10.4,13.3,3.07,76,8.4
2017-07-31,C3,16.2,10.9,13.2,3.3,73,6.7
2017-08-01,C3,15.1,11.1,12.9,3.37,78,5.4
2017-08-02,C3,17.0,8.4,13.4,3.26,76,7.0
2017-08-03,C3,17.9,11.8,14.5,3.07,77,9.5
2017-08-04,C3,15.4,11.5,13.7,5.06,83,2.0
2017-08-05,C3,16.1,9.4,12.7,3.63,35,3.5
2017-08-06,C3,15.5,7.6,11.8,3.1,87,5.8
2017-08-07,C3,15.9,10.4,13.2,3.64,56,3.6
2017-08-08,C3,18.4,8.8,13.5,1.54,61,0.0
2017-08-09,C3,18.1,7.8,13.5,2.66,43,0.0
2017-08-10,C3,15.6,8.8,12.8,3.42,85,0.0
2017-08-11,C3,16.9,12.9,14.5,5.93,92,2.7
2017-08-12,C3,16.6,10.6,14.1,3.6,59,1.2
2017-08-13,C3,15.9,6.9,12.1,2.29,55,0.2
2017-08-14,C3,18.0,10.7,13.9,3.88,98,17.8
2017-08-15,C3,15.8,11.5,13.8,3.54,68,13.9
2017-08-16,C3,16.2,9.1,13.7,4.22,94,5.5
2017-08-17,C3,18.2,12.1,15.2,4.22,53,2.2
2017-08-18,C3,14.1,11.4,12.7,4.78,91,11.5
2017-08-19,C3,15.1,10.9,12.9,6.09,49,3.7
2017-08-20,C3,16.4,9.9,13.3,2.94,52,0.3
2017-08-21,C3,17.3,7.2,13.0,2.31,84,1.0
2017-08-22,C3,19.5,14.1,16.6,3.34,98,4.1
2017-08-23,C3,18.6,13.2,16.8,3.52,74,19.2
2017-08-24,C3,17.2,12.2,14.4,3.26,77,3.4
2017-08-25,C3,15.8,13.1,14.5,4.07,94,7.8
2017-08-26,C3,17.4,12.4,14.3,2.68,81,4.0
2017-08-27,C3,18.3,10.9,15.1,2.94,86,0.5
2017-08-28,C3,16.9,12.1,15.8,5.01,91,2.3
2017-08-29,C3,13.8,10.0,12.1,4.35,74,0.2
2017-08-30,C3,15.2,9.4,12.3,3.32,52,0.5
2017-08-31,C3,16.5,6.4,11.4,2.4,46,2.9
2017-09-01,C3,16.5,7.7,11.9,2.24,56,0.0
2017-09-02,C3,17.1,7.2,12.2,2.42,76,0.0
2017-09-03,C3,16.1,10.9,13.3,3.36,99,9.5
2017-09-04,C3,16.5,11.5,14.6,3.16,100,9.5
2017-09-05,C3,15.2,10.7,13.3,3.97,74,1.9
2017-09-06,C3,16.0,11.1,12.9,4.51,83,0.6
2017-09-07,C3,14.2,11.1,12.8,4.35,92,9.7
2017-09-08,C3,13.9,9.7,11.6,4.46,84,8.1
2017-09-09,C3,17.5,8.4,12.3,2.07,47,0.8
2017-09-10,C3,13.9,9.7,11.4,4.84,92,6.7
2017-09-11,C3,15.1,9.6,11.8,5.11,50,1.9
2017-09-12,C3,13.6,9.3,11.0,4.1,60,7.8
2017-09-13,C3,12.4,8.6,10.3,3.16,97,6.3
2017-09-14,C3,13.5,7.3,10.2,4.04,43,0.7
2017-09-15,C3,14.6,8.0,11.0,3.13,46,0.5
2017-09-16,C3,11.4,5.8,8.6,2.11,73,2.2
2017-09-17,C3,15.2,3.7,9.6,2.0,50,0.5
2017-09-18,C3,13.5,7.2,10.8,1.11,92,0.6
2017-09-19,C3,15.1,5.4,10.5,2.28,65,0.0
2017-09-20,C3,15.4,9.9,13.5,2.95,94,6.7
2017-09-21,C3,14.1,6.1,11.3,2.82,62,7.2
2017-09-22,C3,13.4,6.2,10.6,3.84,75,4.5
2017-09-23,C3,16.6,10.1,14.0,3.54,91,0.2
2017-09-24,C3,14.5,12.4,13.5,2.36,95,10.6
2017-09-25,C3,17.0,9.2,13.8,1.15,80,0.7
2017-09-26,C3,16.9,9.1,13.5,2.53,83,0.2
2017-09-27,C3,17.1,11.9,14.4,5.01,82,5.2
2017-09-28,C3,16.5,11.4,13.9,3.79,78,3.4
2017-09-29,C3,15.3,10.2,12.9,4.69,55,5.9
2017-09-30,C3,11.6,5.3,9.6,3.22,40,1.4
2017-10-01,C3,15.1,4.6,10.1,4.94,82,7.1
2017-10-02,C3,13.1,10.2,11.6,8.29,70,5.3
2017-10-03,C3,11.8,9.7,10.6,6.45,80,0.4
2017-10-04,C3,11.9,10.1,10.7,5.54,100,10.8
2017-10-05,C3,13.1,7.6,9.8,4.42,28,2.2
2017-10-06,C3,11.9,3.7,8.8,3.19,66,0.4
2017-10-07,C3,13.6,9.6,12.0,5.04,74,1.0
2017-10-08,C3,13.1,9.3,11.4,2.55,90,0.0
2017-10-09,C3,12.9,11.1,12.0,3.78,96,0.9
2017-10-10,C3,12.7,9.4,11.2,6.26,88,9.8
2017-10-11,C3,13.1,8.7,11.7,5.97,84,16.2
2017-10-12,C3,14.0,8.4,11.0,6.09,78,0.9
2017-10-13,C3,16.7,13.1,15.1,6.69,97,4.6
2017-10-14,C3,14.2,11.1,12.5,4.02,96,1.2
2017-10-15,C3,16.5,9.3,13.4,5.72,83,0.1
2017-10-16,C3,15.2,9.6,12.1,5.51,95,8.7
2017-10-17,C3,13.7,10.9,12.2,7.76,97,2.8
2017-10-18,C3,11.6,9.8,10.5,4.15,99,0.2
2017-10-19,C3,13.6,10.4,11.9,3.56,99,5.9
2017-10-20,C3,14.6,9.4,11.8,1.91,93,2.0
2017-10-21,C3,13.1,8.6,11.1,3.73,89,11.0
2017-10-22,C3,11.5,4.7,9.7,5.12,80,4.3
2017-10-23,C3,14.1,4.8,11.1,3.97,95,2.5
2017-10-24,C3,13.5,9.3,11.3,4.48,97,7.6
2017-10-25,C3,12.1,9.9,10.9,6.3,72,1.7
2017-10-26,C3,12.8,6.4,10.4,4.2,56,0.0
2017-10-27,C3,11.5,2.6,7.3,3.71,42,0.0
2017-10-28,C3,13.6,9.9,12.3,7.41,94,0.2
2017-10-29,C3,10.9,4.2,7.4,2.61,46,0.0
2017-10-30,C3,10.2,-0.5,5.9,2.37,84,0.3
2017-10-31,C3,12.6,10.4,11.5,5.18,100,4.1
2017-11-01,C3,11.9,9.4,11.2,5.33,96,17.9
2017-11-02,C3,9.4,3.3,6.6,1.6,19,0.0
2017-11-03,C3,9.8,5.1,7.9,3.58,83,0.2
2017-11-04,C3,9.0,4.2,7.0,3.79,58,2.9
2017-11-05,C3,8.2,-0.1,3.8,2.5,15,0.0
2017-11-06,C3,11.1,-0.8,6.6,4.34,83,1.5
2017-11-07,C3,11.6,1.5,7.2,3.99,82,13.3
2017-11-08,C3,9.8,0.6,5.3,4.41,59,1.2
2017-11-09,C3,11.6,7.6,9.5,6.45,78,0.3
2017-11-10,C3,8.3,4.3,6.1,5.73,40,3.0
2017-11-11,C3,7.1,2.0,4.1,2.53,57,0.0
2017-11-12,C3,6.1,0.0,2.8,3.35,11,0.0
2017-11-13,C3,9.1,-2.5,2.9,3.78,74,1.2
2017-11-14,C3,10.9,6.1,8.6,3.02,90,0.4
2017-11-15,C3,9.4,2.8,6.4,2.34,93,0.0
2017-11-16,C3,9.9,4.6,7.4,5.65,50,5.4
2017-11-17,C3,8.2,4.8,6.6,5.18,61,0.5
2017-11-18,C3,7.6,1.6,5.0,4.26,22,0.0
2017-11-19,C3,5.1,-0.8,2.5,1.75,92,3.2
2017-11-20,C3,7.2,4.8,6.1,1.87,100,15.2
2017-11-21,C3,12.0,6.4,9.2,3.48,99,6.8
2017-11-22,C3,11.2,4.6,6.8,2.54,99,7.7
2017-11-23,C3,4.7,1.3,3.4,3.06,90,6.0
2017-11-24,C3,3.3,-0.7,1.0,3.02,71,1.1
2017-11-25,C3,4.0,0.1,1.9,4.19,60,0.0
2017-11-26,C3,7.7,1.8,3.8,4.32,49,3.6
2017-11-27,C3,7.5,2.0,4.5,4.68,69,0.8
2017-11-28,C3,4.7,0.1,1.5,3.02,22,0.0
2017-11-29,C3,3.0,-2.1,-0.0,2.67,0,0.0
2017-11-30,C3,2.8,-1.4,-0.1,3.6,0,0.0
2017-12-01,C3,3.3,-2.4,0.6,2.14,61,0.4
2017-12-02,C3,8.6,4.1,6.4,2.99,90,0.3
2017-12-03,C3,8.9,2.2,5.9,2.84,85,0.0
2017-12-04,C3,8.4,3.5,6.8,3.44,64,0.0
2017-12-05,C3,8.4,6.9,7.8,5.89,97,0.0
2017-12-06,C3,11.5,8.3,9.5,7.18,100,3.8
2017-12-07,C3,12.3,2.0,6.2,8.1,80,7.1
2017-12-08,C3,1.8,-0.6,0.4,4.58,19,0.0
2017-12-09,C3,2.2,-4.1,-1.1,2.67,18,0.0
2017-12-10,C3,-1.9,-5.9,-4.4,1.53,38,0.0
2017-12-11,C3,0.2,-6.2,-3.7,1.93,32,0.0
2017-12-12,C3,4.2,-4.9,-0.0,3.35,69,3.7
2017-12-13,C3,4.8,0.8,3.0,4.67,86,8.2
2017-12-14,C3,3.2,-0.5,1.2,3.07,84,9.0
2017-12-15,C3,3.9,-1.0,1.2,3.03,33,0.7
2017-12-16,C3,2.1,-2.8,-0.1,1.94,63,0.0
2017-12-17,C3,8.9,-0.9,4.7,3.95,95,3.3
2017-12-18,C3,6.8,-0.9,2.8,2.56,76,0.0
2017-12-19,C3,10.0,5.7,8.8,4.02,99,0.0
2017-12-20,C3,11.0,6.3,9.1,3.91,98,1.3
2017-12-21,C3,7.2,3.4,5.8,1.36,97,0.0
2017-12-22,C3,9.0,3.8,6.4,2.44,100,0.0
2017-12-23,C3,11.1,8.9,10.1,6.77,99,0.3
2017-12-24,C3,11.4,9.3,10.3,7.42,100,5.5
2017-12-25,C3,9.9,1.9,6.2,2.72,100,23.4
2017-12-26,C3,3.1,-4.3,0.5,1.83,72,8.4
2017-12-27,C3,1.9,-4.6,-1.6,2.44,23,0.0
2017-12-28,C3,3.0,-3.3,-0.4,2.98,8,0.0
2017-12-29,C3,2.5,-3.8,0.2,3.31,91,7.3
2017-12-30,C3,6.1,2.0,3.8,3.83,90,6.8
2017-12-31,C3,6.4,4.0,5.2,7.08,90,7.1
2018-01-01,C3,5.7,2.2,4.2,4.35,84,2.3
2018-01-02,C3,6.8,1.1,3.8,3.76,86,10.9
2018-01-03,C3,6.4,2.0,4.7,5.13,87,13.2
2018-01-04,C3,4.8,2.4,3.8,2.09,92,7.8
2018-01-05,C3,3.7,2.0,2.7,2.83,100,2.1
2018-01-06,C3,3.3,-3.2,1.0,3.54,27,0.0
2018-01-07,C3,0.6,-5.2,-2.6,1.32,38,0.0
2018-01-08,C3,2.4,-4.1,-1.6,3.17,6,0.0
2018-01-09,C3,3.7,-0.3,1.9,4.24,81,0.5
2018-01-10,C3,5.5,-0.2,3.7,1.82,94,1.0
2018-01-11,C3,3.2,-1.4,0.9,1.09,94,0.0
2018-01-12,C3,6.1,1.1,3.8,2.68,88,0.0
2018-01-13,C3,5.8,3.6,4.6,3.63,99,2.5
2018-01-14,C3,7.1,4.6,5.8,6.42,99,9.8
2018-01-15,C3,8.1,1.9,5.2,5.66,78,10.7
2018-01-16,C3,2.2,-0.3,1.1,5.65,89,5.9
2018-01-17,C3,3.2,0.1,1.8,5.25,64,2.0
2018-01-18,C3,2.7,-0.3,0.8,2.57,89,1.4
2018-01-19,C3,2.0,-0.4,1.0,4.49,84,3.3
2018-01-20,C3,1.6,-7.4,-2.5,2.48,58,1.4
2018-01-21,C3,5.7,-6.4,-0.6,2.42,94,5.7
2018-01-22,C3,7.5,4.9,6.0,5.51,89,1.0
2018-01-23,C3,10.1,5.3,7.6,5.93,88,11.8
2018-01-24,C3,9.7,4.4,6.5,8.33,80,17.3
2018-01-25,C3,6.4,-0.2,4.2,3.87,69,1.5
2018-01-26,C3,4.9,-2.8,0.8,1.77,66,0.8
2018-01-27,C3,10.2,4.9,7.5,7.64,95,6.4
2018-01-28,C3,11.1,6.5,9.3,8.0,91,4.3
2018-01-29,C3,10.4,3.7,6.1,6.11,61,6.2
2018-01-30,C3,6.2,4.1,5.2,6.38,96,7.3
2018-01-31,C3,5.7,1.4,2.9,5.84,82,6.8
2018-02-01,C3,6.1,1.2,3.2,5.15,17,0.0
2018-02-02,C3,6.2,-0.1,2.7,2.57,32,0.0
2018-02-03,C3,5.1,1.0,2.9,1.53,98,4.8
2018-02-04,C3,5.6,-1.4,2.1,1.2,73,0.0
2018-02-05,C3,3.9,-2.1,1.0,2.46,69,0.0
2018-02-06,C3,3.3,-3.2,0.8,3.14,60,3.0
2018-02-07,C3,3.1,-5.0,-0.8,3.38,53,1.5
2018-02-08,C3,6.6,3.4,4.9,4.38,93,5.0
2018-02-09,C3,4.2,-1.2,1.8,3.4,52,1.1
2018-02-10,C3,8.1,0.8,4.1,5.13,89,13.4
2018-02-11,C3,3.2,-0.8,1.0,4.49,62,1.2
2018-02-12,C3,3.4,-0.8,1.6,4.68,74,1.4
2018-02-13,C3,4.7,-0.4,2.6,4.7,66,6.0
2018-02-14,C3,5.9,-0.4,3.3,6.16,81,4.6
2018-02-15,C3,4.9,2.3,3.4,7.3,61,2.7
2018-02-16,C3,6.8,2.3,4.3,5.46,78,1.5
2018-02-17,C3,6.3,1.8,4.2,3.59,79,4.6
2018-02-18,C3,6.6,-1.2,3.4,2.03,84,3.1
2018-02-19,C3,10.9,6.7,8.8,2.96,98,1.5
2018-02-20,C3,9.1,1.1,5.2,3.22,19,1.1
2018-02-21,C3,7.7,-1.0,2.9,1.34,60,0.0
2018-02-22,C3,6.3,-0.8,2.0,2.86,53,0.0
2018-02-23,C3,4.9,-0.8,1.6,3.26,91,0.0
2018-02-24,C3,5.9,-1.8,1.3,3.4,66,0.0
2018-02-25,C3,6.4,-1.8,1.2,3.54,4,0.0
2018-02-26,C3,3.3,-2.9,0.0,3.65,39,0.4
2018-02-27,C3,2.5,-4.1,-0.8,4.17,52,1.1
2018-02-28,C3,-1.5,-5.4,-3.4,6.43,84,3.7
2018-03-01,C3,-0.9,-4.7,-2.2,8.31,89,2.9
2018-03-02,C3,0.6,-1.3,-0.3,8.66,97,0.7
2018-03-03,C3,1.8,-1.0,0.2,5.99,89,0.0
2018-03-04,C3,3.0,-1.1,0.9,5.34,96,1.4
2018-03-05,C3,2.5,1.8,2.1,4.25,100,4.6
2018-03-06,C3,2.7,-1.5,1.5,4.44,96,16.0
2018-03-07,C3,5.1,-2.2,1.8,2.24,74,0.7
2018-03-08,C3,5.3,-5.9,0.7,2.84,36,1.1
2018-03-09,C3,6.8,-0.9,3.3,4.11,60,0.7
2018-03-10,C3,4.3,-1.0,3.0,5.6,100,19.7
2018-03-11,C3,9.9,3.4,6.2,1.99,95,0.0
2018-03-12,C3,8.1,3.0,5.5,1.71,95,0.0
2018-03-13,C3,8.7,2.3,5.5,1.86,79,0.3
2018-03-14,C3,9.0,1.6,5.9,4.68,97,0.5
2018-03-15,C3,7.6,4.1,5.5,7.01,100,5.1
2018-03-16,C3,5.3,3.4,4.2,7.31,98,1.4
2018-03-17,C3,3.2,-1.1,1.1,7.58,77,0.1
2018-03-18,C3,2.3,-1.9,0.4,7.41,70,0.4
2018-03-19,C3,5.7,-1.9,1.9,4.32,53,0.0
2018-03-20,C3,8.1,-4.3,1.4,2.34,57,0.0
2018-03-21,C3,8.4,-1.2,5.1,4.96,99,0.8
2018-03-22,C3,8.2,5.3,7.1,5.02,99,1.9
2018-03-23,C3,8.8,3.0,6.8,5.27,89,10.4
2018-03-24,C3,9.1,-0.3,4.6,2.78,74,0.1
2018-03-25,C3,9.0,2.0,5.0,3.36,52,1.1
2018-03-26,C3,8.4,-2.0,3.9,2.18,52,0.1
2018-03-27,C3,8.0,3.8,5.8,4.13,97,10.4
2018-03-28,C3,7.3,-0.6,4.0,2.9,78,1.1
2018-03-29,C3,7.8,-2.8,2.5,3.69,41,0.2
2018-03-30,C3,5.6,0.6,3.0,5.97,81,0.6
2018-03-31,C3,5.2,-1.6,3.1,5.19,79,0.6
2018-04-01,C3,6.1,-2.2,2.6,1.88,79,0.0
2018-04-02,C3,4.5,-0.8,1.7,6.66,99,6.1
2018-04-03,C3,3.5,1.4,2.2,4.96,100,12.5
2018-04-04,C3,3.7,-1.5,2.1,4.62,88,11.4
2018-04-05,C3,8.4,-2.6,3.7,3.22,50,1.1
2018-04-06,C3,11.6,3.0,6.8,4.52,99,3.5
2018-04-07,C3,11.3,5.8,8.6,2.77,85,6.8
2018-04-08,C3,10.8,5.4,8.1,1.44,79,2.0
2018-04-09,C3,12.4,5.9,8.3,2.68,80,1.3
2018-04-10,C3,6.6,4.8,5.7,6.31,100,3.3
2018-04-11,C3,8.3,5.1,6.3,5.73,100,0.0
2018-04-12,C3,8.8,5.0,6.2,6.41,100,0.0
2018-04-13,C3,7.2,5.1,6.4,3.73,100,1.6
2018-04-14,C3,13.6,6.1,9.4,2.43,68,0.6
2018-04-15,C3,15.2,5.6,10.0,4.09,59,2.8
2018-04-16,C3,12.4,7.9,9.8,4.42,91,2.1
2018-04-17,C3,14.6,9.2,11.5,7.31,69,3.9
2018-04-18,C3,16.5,9.7,13.2,5.06,86,0.6
2018-04-19,C3,15.6,9.1,13.2,3.49,69,0.0
2018-04-20,C3,13.4,7.2,10.6,3.44,52,0.4
2018-04-21,C3,16.3,6.6,11.2,2.26,41,0.0
2018-04-22,C3,12.7,7.3,10.0,4.12,78,2.9
2018-04-23,C3,10.4,7.7,8.8,6.95,88,3.9
2018-04-24,C3,11.4,6.3,8.5,5.64,83,4.3
2018-04-25,C3,9.8,5.6,7.3,4.66,71,7.1
2018-04-26,C3,10.1,4.8,7.4,6.09,71,4.1
2018-04-27,C3,11.4,2.5,6.8,2.25,39,0.7
2018-04-28,C3,11.1,2.0,6.4,2.84,63,2.0
2018-04-29,C3,9.6,3.8,6.3,2.37,64,0.7
2018-04-30,C3,11.1,-0.1,6.0,1.89,24,0.0
2018-05-01,C3,10.4,0.6,6.7,4.56,70,5.2
2018-05-02,C3,10.5,5.2,7.7,5.52,69,10.3
2018-05-03,C3,9.8,4.9,8.0,5.07,90,1.0
2018-05-04,C3,13.9,8.6,11.6,4.16,88,0.0
2018-05-05,C3,14.1,8.6,12.0,3.23,68,2.1
2018-05-06,C3,18.2,7.7,13.4,2.7,61,0.2
2018-05-07,C3,19.0,8.7,13.6,2.13,73,0.5
2018-05-08,C3,15.1,6.6,10.8,3.16,76,3.5
2018-05-09,C3,11.4,5.3,8.8,3.97,89,7.0
2018-05-10,C3,11.6,6.0,8.7,4.09,54,0.8
2018-05-11,C3,13.2,5.9,9.5,4.62,90,3.8
