date,location_id,temperature_max_c,temperature_min_c,temperature_mean_c,wind_speed_mean_ms,cloud_cover_pct,precipitation_mm
2017-03-07,C1,9.7,3.2,6.2,3.34,85,1.2
2017-03-08,C1,13.8,6.9,10.2,4.78,89,5.8
2017-03-09,C1,15.2,6.2,11.1,4.24,76,0.0
2017-03-10,C1,11.9,4.7,8.6,2.93,98,0.1
2017-03-11,C1,15.2,8.4,11.3,2.64,97,0.0
2017-03-12,C1,12.9,7.2,10.0,1.96,98,2.0
2017-03-13,C1,13.9,5.0,9.9,2.96,73,0.0
2017-03-14,C1,15.0,7.6,10.4,3.85,84,0.0
2017-03-15,C1,15.7,7.1,10.6,1.8,42,0.0
2017-03-16,C1,13.4,5.9,9.2,3.78,79,0.0
2017-03-17,C1,10.5,3.7,7.9,5.47,91,0.7
2017-03-18,C1,14.0,9.7,11.9,7.4,98,0.8
2017-03-19,C1,14.6,11.1,12.3,7.69,99,0.0
2017-03-20,C1,12.4,6.3,10.3,6.89,84,4.5
2017-03-21,C1,9.9,3.4,6.7,5.72,22,0.5
2017-03-22,C1,8.7,3.2,6.3,4.97,96,3.2
2017-03-23,C1,11.0,2.9,7.5,5.75,77,6.4
2017-03-24,C1,11.6,5.4,8.0,6.08,61,0.0
2017-03-25,C1,13.8,3.8,8.2,5.97,19,0.0
2017-03-26,C1,13.5,5.3,8.7,5.68,57,0.0
2017-03-27,C1,15.1,4.2,8.7,3.34,28,0.0
2017-03-28,C1,16.2,4.1,9.8,3.67,55,0.0
2017-03-29,C1,14.9,10.9,12.5,5.82,99,0.7
2017-03-30,C1,19.4,9.6,14.4,4.26,88,1.7
2017-03-31,C1,15.2,9.4,12.7,5.04,77,0.0
2017-04-01,C1,14.4,7.0,10.6,4.25,63,0.0
2017-04-02,C1,14.6,4.4,9.6,2.19,44,0.1
2017-04-03,C1,15.6,4.2,9.7,3.0,54,0.0
2017-04-04,C1,15.3,7.1,10.9,3.41,96,1.1
2017-04-05,C1,13.6,5.0,9.9,3.45,69,0.0
2017-04-06,C1,15.2,4.9,10.5,1.74,66,0.0
2017-04-07,C1,15.7,4.8,10.1,2.0,27,0.0
2017-04-08,C1,18.4,4.0,11.0,1.99,22,0.0
2017-04-09,C1,21.5,6.7,13.4,3.97,18,0.0
2017-04-10,C1,12.6,7.3,10.2,3.73,77,0.0
2017-04-11,C1,14.4,4.4,9.8,3.16,59,0.0
2017-04-12,C1,15.3,5.2,10.3,4.89,62,0.0
2017-04-13,C1,12.5,5.1,9.7,2.99,66,0.0
2017-04-14,C1,14.1,6.2,10.5,3.78,78,0.0
2017-04-15,C1,13.3,6.8,10.2,4.71,83,0.7
2017-04-16,C1,13.8,5.0,9.4,3.96,83,0.0
2017-04-17,C1,11.2,7.6,9.3,3.15,85,0.0
2017-04-18,C1,11.6,3.0,7.4,4.18,55,0.0
2017-04-19,C1,11.4,2.1,6.9,2.56,82,0.0
2017-04-20,C1,13.1,4.0,9.2,2.95,90,0.0
2017-04-21,C1,15.0,6.9,11.4,3.01,68,0.0
2017-04-22,C1,12.8,7.2,10.3,2.35,76,0.6
2017-04-23,C1,14.2,6.5,10.2,2.55,93,0.6
2017-04-24,C1,13.9,5.1,9.4,3.88,80,0.9
2017-04-25,C1,10.5,0.9,5.7,4.15,20,0.7
2017-04-26,C1,10.1,2.2,5.6,4.75,49,2.3
2017-04-27,C1,10.8,-0.6,5.9,3.43,62,1.0
2017-04-28,C1,13.1,5.8,9.2,2.27,86,1.9
2017-04-29,C1,14.1,6.5,10.9,3.5,76,0.1
2017-04-30,C1,16.8,8.2,12.4,5.72,94,1.5
2017-05-01,C1,13.3,8.1,10.3,3.99,60,5.8
2017-05-02,C1,16.0,5.8,11.1,3.2,62,1.2
2017-05-03,C1,11.3,6.1,9.0,5.43,84,0.7
2017-05-04,C1,13.9,8.2,10.8,5.39,93,0.2
2017-05-05,C1,14.5,7.9,10.9,6.65,68,0.0
2017-05-06,C1,15.0,8.6,11.7,5.11,89,0.2
2017-05-07,C1,16.7,7.2,11.1,3.29,77,0.4
2017-05-08,C1,11.4,7.1,9.4,4.42,83,0.0
2017-05-09,C1,12.1,6.7,9.2,2.93,91,0.0
2017-05-10,C1,16.4,5.7,10.4,2.74,58,0.0
2017-05-11,C1,19.9,6.8,13.3,3.87,48,0.2
2017-05-12,C1,17.5,10.9,14.2,4.63,65,5.1
2017-05-13,C1,17.0,10.2,13.2,5.0,56,1.1
2017-05-14,C1,17.8,10.2,14.0,4.88,63,1.1
2017-05-15,C1,17.5,8.4,13.7,5.05,99,1.1
2017-05-16,C1,22.5,14.9,17.9,5.47,92,1.7
2017-05-17,C1,18.7,12.4,15.5,2.07,100,26.3
2017-05-18,C1,15.6,10.7,12.5,2.32,94,10.2
2017-05-19,C1,13.9,8.3,11.2,2.71,82,9.7
2017-05-20,C1,15.1,6.7,11.5,4.66,44,1.8
2017-05-21,C1,18.3,8.7,13.6,3.43,66,0.0
2017-05-22,C1,22.6,10.4,16.4,3.35,81,0.0
2017-05-23,C1,19.0,10.9,15.8,3.28,65,0.0
2017-05-24,C1,23.0,11.4,18.0,1.85,58,0.0
2017-05-25,C1,24.0,12.6,18.2,2.82,7,0.0
2017-05-26,C1,25.1,12.7,18.8,4.44,0,0.0
2017-05-27,C1,22.0,13.9,18.1,4.81,43,0.8
2017-05-28,C1,22.8,10.7,17.4,1.91,65,0.3
2017-05-29,C1,21.5,13.7,17.3,3.12,95,5.6
2017-05-30,C1,19.4,13.6,16.9,4.9,72,0.4
2017-05-31,C1,20.5,11.7,16.8,1.96,73,0.9
2017-06-01,C1,22.2,10.4,17.0,2.27,33,0.0
2017-06-02,C1,23.6,11.6,17.2,1.58,78,3.2
2017-06-03,C1,20.8,13.9,16.5,3.89,81,0.3
2017-06-04,C1,17.6,9.7,14.1,4.83,57,0.9
2017-06-05,C1,17.6,11.3,14.0,6.84,85,7.7
2017-06-06,C1,16.3,10.3,12.8,8.94,79,12.4
2017-06-07,C1,19.0,10.6,14.2,7.71,50,0.4
2017-06-08,C1,17.9,12.9,15.3,7.2,92,1.6
2017-06-09,C1,19.1,11.9,15.7,5.07,56,0.7
2017-06-10,C1,21.2,12.9,17.3,5.54,57,0.0
2017-06-11,C1,21.0,14.6,17.8,6.02,57,0.1
2017-06-12,C1,18.2,11.4,15.1,5.59,59,0.9
2017-06-13,C1,20.9,10.0,16.1,1.97,46,0.0
2017-06-14,C1,24.4,11.7,18.7,3.07,35,0.0
2017-06-15,C1,23.0,13.6,17.8,4.9,52,0.0
2017-06-16,C1,21.9,11.6,17.1,4.05,47,0.0
2017-06-17,C1,26.8,14.6,20.9,2.45,42,0.0
2017-06-18,C1,29.1,15.6,22.9,1.84,26,0.0
2017-06-19,C1,29.4,15.9,23.3,2.31,16,0.0
2017-06-20,C1,29.0,15.9,22.1,3.09,59,0.0
2017-06-21,C1,31.5,15.8,23.6,3.77,64,0.0
2017-06-22,C1,23.4,18.8,21.2,5.0,75,1.3
2017-06-23,C1,22.4,13.2,18.5,5.88,86,0.0
2017-06-24,C1,21.4,16.1,18.6,5.88,91,3.1
2017-06-25,C1,21.8,14.6,18.2,5.83,76,1.2
2017-06-26,C1,22.0,12.6,17.5,2.4,54,1.7
2017-06-27,C1,21.1,14.2,17.0,3.56,100,18.7
2017-06-28,C1,16.5,13.4,15.1,3.33,99,8.9
2017-06-29,C1,17.4,10.3,14.3,2.94,80,0.4
2017-06-30,C1,20.4,12.8,16.9,2.15,86,0.3
2017-07-01,C1,20.2,14.6,17.4,4.06,85,0.0
2017-07-02,C1,21.8,14.7,17.8,3.65,55,0.4
2017-07-03,C1,21.7,13.4,17.6,4.23,71,0.2
2017-07-04,C1,22.1,13.2,18.2,2.44,72,0.1
2017-07-05,C1,26.0,12.4,19.9,1.78,28,0.0
2017-07-06,C1,28.1,15.6,21.2,3.02,61,5.0
2017-07-07,C1,27.1,16.6,21.7,3.08,63,0.0
2017-07-08,C1,24.5,16.6,20.4,2.53,59,0.0
2017-07-09,C1,24.8,15.6,20.7,2.57,58,0.1
2017-07-10,C1,23.5,14.6,19.4,3.19,52,1.3
2017-07-11,C1,18.4,14.0,16.2,4.12,93,7.6
2017-07-12,C1,20.2,13.9,16.9,4.63,62,5.4
2017-07-13,C1,20.5,11.2,16.4,1.92,72,0.1
2017-07-14,C1,19.3,13.7,16.7,4.16,79,1.3
2017-07-15,C1,21.8,12.9,17.1,3.68,89,2.4
2017-07-16,C1,23.3,17.5,20.3,3.98,94,0.7
2017-07-17,C1,24.0,14.9,19.3,2.87,86,0.7
2017-07-18,C1,24.6,15.1,20.0,5.13,87,0.5
2017-07-19,C1,24.2,17.4,20.1,5.49,87,3.5
2017-07-20,C1,19.3,13.9,17.2,4.69,73,2.3
2017-07-21,C1,20.8,13.1,17.4,6.03,66,2.8
2017-07-22,C1,19.0,12.8,15.1,4.02,89,13.4
2017-07-23,C1,18.5,10.6,15.0,3.37,67,2.3
2017-07-24,C1,17.4,13.6,15.7,4.51,94,2.8
2017-07-25,C1,21.0,12.3,16.8,2.82,62,0.0
2017-07-26,C1,19.3,14.7,17.0,5.17,95,1.5
2017-07-27,C1,19.7,13.9,16.7,5.24,72,1.3
2017-07-28,C1,20.4,13.6,16.7,6.69,75,0.6
2017-07-29,C1,19.8,15.4,17.0,4.32,82,10.3
2017-07-30,C1,19.4,14.5,17.0,5.49,59,7.2
2017-07-31,C1,20.1,13.3,16.6,4.58,31,0.0
2017-08-01,C1,20.7,12.2,16.6,4.33,52,0.5
2017-08-02,C1,18.3,14.1,16.6,6.12,99,4.5
2017-08-03,C1,20.3,15.2,18.1,8.26,73,0.5
2017-08-04,C1,20.5,14.1,17.4,5.33,56,0.0
2017-08-05,C1,19.1,13.6,16.3,2.79,44,0.5
2017-08-06,C1,20.5,10.1,15.5,3.68,42,0.0
2017-08-07,C1,19.4,12.6,16.1,3.4,89,3.4
2017-08-08,C1,18.3,12.9,15.2,2.41,79,3.0
2017-08-09,C1,15.6,11.5,13.6,4.41,85,14.2
2017-08-10,C1,19.0,11.4,14.8,4.32,56,0.0
2017-08-11,C1,20.7,9.8,15.2,3.74,66,0.0
2017-08-12,C1,20.6,15.1,17.7,4.29,86,0.2
2017-08-13,C1,21.2,9.7,15.8,1.89,56,0.0
2017-08-14,C1,22.7,10.4,16.6,2.72,87,0.0
2017-08-15,C1,21.2,13.4,17.3,2.9,55,2.3
2017-08-16,C1,20.5,10.3,15.5,3.14,75,0.0
2017-08-17,C1,23.0,15.9,18.7,5.58,81,4.5
2017-08-18,C1,18.9,13.5,16.2,5.91,72,3.2
2017-08-19,C1,19.0,12.3,15.7,6.01,40,0.0
2017-08-20,C1,19.9,11.1,15.6,3.69,64,4.8
2017-08-21,C1,18.6,14.1,16.5,2.51,100,4.2
2017-08-22,C1,22.5,15.2,18.3,2.29,82,0.5
2017-08-23,C1,21.6,15.1,18.5,3.63,79,0.2
2017-08-24,C1,20.2,12.4,16.6,3.13,70,0.0
2017-08-25,C1,23.0,10.6,16.7,1.71,68,0.0
2017-08-26,C1,24.2,13.8,18.2,1.63,93,0.0
2017-08-27,C1,24.4,14.0,19.0,1.88,20,0.0
2017-08-28,C1,26.1,13.4,19.9,1.98,49,0.0
2017-08-29,C1,24.6,15.4,19.3,2.3,61,1.3
2017-08-30,C1,16.9,11.7,13.9,3.15,97,8.4
2017-08-31,C1,18.5,8.6,13.3,2.0,30,7.4
2017-09-01,C1,19.4,9.3,14.7,2.17,36,0.1
2017-09-02,C1,19.5,10.1,15.1,1.33,53,0.4
2017-09-03,C1,18.1,11.9,14.7,3.95,100,2.7
2017-09-04,C1,20.6,14.4,17.6,3.75,96,4.7
2017-09-05,C1,20.1,15.4,17.5,4.9,86,1.5
2017-09-06,C1,18.2,11.6,14.9,4.16,55,0.2
2017-09-07,C1,18.9,11.2,15.3,4.02,84,0.1
2017-09-08,C1,17.2,12.8,15.4,5.23,92,5.4
2017-09-09,C1,17.0,9.4,13.1,3.58,34,0.4
2017-09-10,C1,17.0,8.1,13.0,5.43,53,1.6
2017-09-11,C1,17.5,11.3,14.0,7.28,38,4.2
2017-09-12,C1,17.4,10.1,13.6,5.8,41,2.5
2017-09-13,C1,16.8,10.9,14.4,8.36,43,2.1
2017-09-14,C1,16.1,7.9,12.0,4.73,54,0.5
2017-09-15,C1,15.3,7.1,11.0,2.69,52,8.4
2017-09-16,C1,14.7,7.7,10.7,2.05,49,3.6
2017-09-17,C1,15.6,7.2,11.2,2.14,62,1.7
2017-09-18,C1,15.6,8.8,12.0,2.99,86,2.2
2017-09-19,C1,14.4,7.4,11.4,1.95,56,1.5
2017-09-20,C1,17.4,9.0,13.6,3.65,82,0.6
2017-09-21,C1,17.6,12.1,14.8,4.68,85,1.8
2017-09-22,C1,17.4,7.6,12.9,2.78,52,0.6
2017-09-23,C1,19.0,11.6,14.6,3.05,76,0.0
2017-09-24,C1,20.8,11.4,15.7,3.22,77,0.2
2017-09-25,C1,16.6,13.9,15.0,2.27,100,10.1
2017-09-26,C1,19.0,13.0,15.6,2.12,85,0.2
2017-09-27,C1,20.0,12.1,15.7,3.15,90,4.6
2017-09-28,C1,19.3,12.8,16.3,3.66,91,3.8
2017-09-29,C1,18.3,12.4,16.4,4.29,96,1.4
2017-09-30,C1,16.5,10.1,13.3,3.64,87,1.2
2017-10-01,C1,17.8,14.2,16.1,6.13,99,1.1
2017-10-02,C1,17.0,12.0,14.6,6.65,72,0.5
2017-10-03,C1,14.7,8.7,12.0,3.9,46,0.0
2017-10-04,C1,15.1,8.2,11.9,5.23,86,0.0
2017-10-05,C1,16.2,10.4,13.8,6.74,57,0.4
2017-10-06,C1,14.7,8.2,11.4,3.69,48,0.0
2017-10-07,C1,16.0,9.1,13.3,5.48,96,0.7
2017-10-08,C1,15.7,9.0,11.9,2.41,60,0.2
2017-10-09,C1,16.4,8.9,13.1,2.66,88,0.8
2017-10-10,C1,16.6,10.6,13.8,4.98,90,0.1
2017-10-11,C1,16.9,12.5,15.2,7.5,83,0.7
2017-10-12,C1,16.5,10.1,12.9,4.48,69,0.0
2017-10-13,C1,18.7,10.4,15.4,5.8,74,0.0
2017-10-14,C1,19.6,12.4,16.2,4.23,85,0.0
2017-10-15,C1,18.6,11.6,15.5,3.99,21,0.0
2017-10-16,C1,22.2,13.8,17.3,6.24,40,0.0
2017-10-17,C1,15.4,10.4,12.6,4.09,54,0.9
2017-10-18,C1,15.9,11.1,13.5,2.84,100,1.5
2017-10-19,C1,18.0,12.1,15.1,4.25,88,6.9
2017-10-20,C1,14.7,12.4,13.2,7.12,82,3.9
2017-10-21,C1,15.1,11.2,13.5,8.7,64,3.2
2017-10-22,C1,12.9,9.4,11.0,6.69,62,0.0
2017-10-23,C1,15.4,8.6,12.9,3.39,95,0.1
2017-10-24,C1,18.5,14.4,16.0,6.05,97,0.0
2017-10-25,C1,17.5,8.5,14.2,4.38,70,0.0
2017-10-26,C1,14.1,7.8,11.3,1.75,93,0.7
2017-10-27,C1,13.6,6.4,10.7,2.46,32,0.1
2017-10-28,C1,15.3,5.7,10.4,4.77,73,0.0
2017-10-29,C1,14.5,7.9,11.8,4.87,73,0.7
2017-10-30,C1,10.8,2.7,6.3,1.89,38,0.0
2017-10-31,C1,13.2,4.6,8.9,3.66,86,1.4
2017-11-01,C1,14.4,6.5,9.8,2.42,86,0.0
2017-11-02,C1,12.1,3.0,8.3,1.53,73,0.1
2017-11-03,C1,13.7,6.9,10.4,1.94,76,0.0
2017-11-04,C1,12.8,6.2,10.9,3.43,91,6.4
2017-11-05,C1,9.4,3.2,6.0,3.71,20,0.1
2017-11-06,C1,10.4,0.2,4.9,2.4,21,0.0
2017-11-07,C1,11.2,7.0,9.5,4.53,85,2.7
2017-11-08,C1,9.1,2.2,6.5,4.07,86,2.6
2017-11-09,C1,12.1,1.2,7.3,2.5,94,0.3
2017-11-10,C1,11.6,6.9,9.2,4.7,86,0.4
2017-11-11,C1,9.9,6.5,7.9,2.13,100,8.2
2017-11-12,C1,8.1,4.9,6.4,5.02,46,2.4
2017-11-13,C1,7.2,2.1,4.0,3.62,33,0.0
2017-11-14,C1,10.4,4.4,8.0,3.57,88,0.3
2017-11-15,C1,12.4,9.2,10.2,2.0,98,0.0
2017-11-16,C1,12.8,6.8,10.2,3.08,90,0.2
2017-11-17,C1,8.5,0.9,3.7,1.86,28,0.0
2017-11-18,C1,7.9,2.0,5.3,3.26,69,3.1
2017-11-19,C1,6.7,0.7,3.8,2.39,45,0.0
2017-11-20,C1,12.1,2.5,9.9,5.27,99,0.8
2017-11-21,C1,13.1,11.2,12.2,6.09,100,1.9
2017-11-22,C1,15.1,12.5,13.7,9.04,78,0.1
2017-11-23,C1,15.1,7.3,10.8,7.55,59,2.3
2017-11-24,C1,7.8,0.0,5.1,1.67,83,0.9
2017-11-25,C1,6.2,-1.3,2.1,3.6,35,0.0
2017-11-26,C1,7.2,1.6,3.7,4.38,15,0.0
2017-11-27,C1,9.7,5.3,8.1,6.32,98,4.1
2017-11-28,C1,6.5,1.9,3.9,3.31,35,0.1
2017-11-29,C1,6.1,1.5,3.4,4.91,50,0.0
2017-11-30,C1,3.3,-1.5,0.9,4.64,27,0.0
2017-12-01,C1,5.7,1.2,3.1,5.49,51,0.0
2017-12-02,C1,5.7,1.6,3.4,2.43,98,0.9
2017-12-03,C1,9.5,6.0,7.3,2.52,94,0.6
2017-12-04,C1,9.4,3.7,5.9,2.32,67,0.1
2017-12-05,C1,8.3,3.1,6.2,3.02,60,0.0
2017-12-06,C1,10.8,6.8,8.6,5.5,84,0.0
2017-12-07,C1,12.1,4.2,8.8,7.39,77,5.5
2017-12-08,C1,4.0,0.6,2.4,6.04,22,0.1
2017-12-09,C1,3.4,-2.5,0.2,3.8,29,0.0
2017-12-10,C1,3.4,-3.0,0.9,2.98,99,22.4
2017-12-11,C1,3.2,-1.8,1.3,6.17,85,9.6
2017-12-12,C1,4.6,-4.4,-1.2,2.98,45,0.8
2017-12-13,C1,8.4,3.0,6.1,5.89,87,10.4
2017-12-14,C1,5.8,1.0,3.4,6.19,31,0.2
2017-12-15,C1,5.2,1.2,3.3,4.93,58,0.7
2017-12-16,C1,4.2,-0.9,1.7,3.17,39,1.0
2017-12-17,C1,9.5,-2.5,3.2,3.64,85,3.8
2017-12-18,C1,9.6,-1.7,3.0,2.5,53,0.0
2017-12-19,C1,6.2,-1.4,2.3,2.58,96,0.0
2017-12-20,C1,10.0,5.8,8.3,2.56,97,0.0
2017-12-21,C1,11.4,9.1,9.9,3.25,100,0.4
2017-12-22,C1,11.0,8.1,9.3,1.8,100,0.7
2017-12-23,C1,10.2,8.5,9.2,4.54,100,0.2
2017-12-24,C1,10.0,8.1,9.0,5.95,99,0.0
2017-12-25,C1,10.5,8.6,9.7,8.17,93,0.4
2017-12-26,C1,8.4,3.0,5.4,5.65,76,15.7
2017-12-27,C1,7.6,0.2,3.4,6.72,80,4.7
2017-12-28,C1,4.7,-2.0,0.6,3.63,0,0.0
2017-12-29,C1,8.4,-2.5,4.2,5.66,70,4.9
2017-12-30,C1,13.2,4.9,10.6,7.52,96,3.3
2017-12-31,C1,12.7,6.7,10.3,7.73,90,4.4
2018-01-01,C1,7.3,4.6,6.0,5.8,61,2.3
2018-01-02,C1,10.9,2.3,6.7,6.05,77,5.9
2018-01-03,C1,12.2,7.2,8.7,10.23,30,3.6
2018-01-04,C1,12.6,5.8,8.2,6.55,65,4.4
2018-01-05,C1,8.5,2.3,5.6,4.32,68,0.4
2018-01-06,C1,6.1,0.1,2.9,3.92,91,0.6
2018-01-07,C1,5.3,2.2,3.3,7.05,29,0.0
2018-01-08,C1,4.9,3.0,3.9,5.19,97,0.0
2018-01-09,C1,7.3,3.2,5.0,2.29,99,0.0
2018-01-10,C1,9.2,2.8,7.0,2.98,84,0.8
2018-01-11,C1,7.8,1.5,5.2,2.11,99,0.0
2018-01-12,C1,7.6,4.2,5.8,2.08,89,0.2
2018-01-13,C1,7.2,4.3,5.6,3.78,99,0.1
2018-01-14,C1,6.5,-0.1,3.5,2.09,71,0.0
2018-01-15,C1,10.3,4.8,7.5,7.25,76,9.3
2018-01-16,C1,6.8,3.0,5.2,7.3,49,0.1
2018-01-17,C1,7.0,2.2,4.2,7.62,34,0.3
2018-01-18,C1,10.9,2.8,7.0,8.13,38,2.0
2018-01-19,C1,6.2,-0.1,2.6,4.61,13,0.0
2018-01-20,C1,4.4,1.2,2.6,3.12,95,6.2
2018-01-21,C1,10.4,1.1,3.6,3.44,99,8.9
2018-01-22,C1,10.1,4.2,7.6,3.81,64,0.1
2018-01-23,C1,11.9,4.6,9.5,6.14,93,0.2
2018-01-24,C1,12.7,6.6,9.8,8.3,98,8.1
2018-01-25,C1,9.6,4.2,6.8,5.04,53,0.0
2018-01-26,C1,7.3,-0.9,3.9,2.17,58,0.3
2018-01-27,C1,10.9,2.3,6.5,5.1,94,1.2
2018-01-28,C1,12.9,8.4,10.7,6.35,85,0.0
2018-01-29,C1,11.4,3.5,9.1,6.59,74,0.3
2018-01-30,C1,8.4,-2.2,3.2,2.52,70,0.1
2018-01-31,C1,10.0,2.0,6.7,6.88,62,2.7
2018-02-01,C1,6.8,2.0,4.0,5.69,57,0.5
2018-02-02,C1,7.2,0.8,3.8,4.38,43,0.0
2018-02-03,C1,4.0,0.9,2.4,1.81,94,3.6
2018-02-04,C1,5.2,0.3,2.4,5.04,36,0.0
2018-02-05,C1,3.9,-1.4,0.8,4.26,30,0.2
2018-02-06,C1,3.6,-2.8,0.5,3.45,68,0.0
2018-02-07,C1,5.0,-2.4,1.4,3.64,76,0.3
2018-02-08,C1,6.1,-3.5,1.8,3.81,57,0.0
2018-02-09,C1,6.1,0.8,4.5,6.39,57,5.7
2018-02-10,C1,9.0,-2.8,3.4,5.37,74,3.6
2018-02-11,C1,9.8,0.7,4.9,7.02,34,0.7
2018-02-12,C1,6.2,-1.9,1.8,3.95,9,0.1
2018-02-13,C1,4.9,2.1,3.7,5.9,80,3.5
2018-02-14,C1,6.8,-3.0,3.2,5.53,94,5.8
2018-02-15,C1,9.2,3.2,7.3,5.19,35,0.3
2018-02-16,C1,8.8,-0.6,3.5,2.77,44,0.0
2018-02-17,C1,9.4,-0.6,4.2,2.21,69,0.0
2018-02-18,C1,9.8,0.3,5.2,2.72,74,0.0
2018-02-19,C1,10.1,5.3,7.6,2.57,100,4.7
2018-02-20,C1,9.3,5.0,7.9,4.99,91,2.2
2018-02-21,C1,6.1,1.5,4.3,3.17,76,0.2
2018-02-22,C1,4.7,-0.4,2.4,3.86,62,0.0
2018-02-23,C1,3.9,-0.3,2.1,4.74,68,0.0
2018-02-24,C1,4.4,-2.2,1.2,5.04,19,0.0
2018-02-25,C1,3.3,-1.5,0.7,5.41,16,0.0
2018-02-26,C1,1.5,-3.1,-0.4,5.58,70,0.1
2018-02-27,C1,1.4,-5.4,-2.7,3.6,43,0.9
2018-02-28,C1,-0.7,-6.0,-3.4,4.97,62,0.7
2018-03-01,C1,0.1,-3.4,-2.1,8.57,100,3.9
2018-03-02,C1,0.3,-1.1,-0.7,7.94,100,5.3
2018-03-03,C1,6.1,0.1,2.2,5.24,86,1.9
2018-03-04,C1,9.0,0.3,5.1,3.45,74,1.3
2018-03-05,C1,9.9,3.5,6.6,4.68,76,0.9
2018-03-06,C1,9.8,3.2,6.5,3.08,92,1.3
2018-03-07,C1,9.6,2.2,4.8,2.79,61,4.9
2018-03-08,C1,8.8,2.8,5.8,6.39,46,5.0
2018-03-09,C1,10.1,0.2,5.7,3.08,84,6.0
2018-03-10,C1,13.9,5.9,10.7,4.81,92,1.0
2018-03-11,C1,11.9,4.2,8.0,3.11,96,3.6
2018-03-12,C1,10.1,5.6,8.4,4.02,93,9.6
2018-03-13,C1,10.3,4.5,7.0,3.38,78,1.4
2018-03-14,C1,12.1,1.9,7.8,5.26,94,0.0
2018-03-15,C1,12.0,6.8,9.1,4.55,93,7.0
2018-03-16,C1,12.0,4.6,8.5,3.14,70,1.2
2018-03-17,C1,5.3,-0.6,1.6,7.2,100,3.1
2018-03-18,C1,0.9,-0.9,-0.1,6.61,100,5.0
2018-03-19,C1,2.5,-0.9,0.6,6.79,77,0.1
2018-03-20,C1,6.9,-0.3,3.6,4.77,81,0.0
2018-03-21,C1,8.9,-2.4,3.8,3.22,61,0.0
2018-03-22,C1,10.5,3.3,6.4,4.53,85,0.0
2018-03-23,C1,11.3,5.2,8.0,5.4,96,0.3
2018-03-24,C1,9.5,6.2,7.5,2.03,100,2.3
2018-03-25,C1,10.9,4.8,7.6,2.04,90,0.9
2018-03-26,C1,11.6,2.0,6.8,2.52,67,0.2
2018-03-27,C1,13.6,4.8,8.1,4.33,92,5.3
2018-03-28,C1,8.2,2.8,5.3,2.96,83,11.2
2018-03-29,C1,9.2,-0.2,4.5,3.66,71,4.8
2018-03-30,C1,7.9,1.4,5.1,4.02,94,8.7
2018-03-31,C1,8.6,3.8,5.4,3.88,87,1.6
2018-04-01,C1,7.3,3.3,5.5,2.68,96,0.9
2018-04-02,C1,11.1,3.6,8.2,4.82,99,10.5
2018-04-03,C1,13.8,6.8,10.4,6.02,79,3.4
2018-04-04,C1,11.9,6.7,9.6,7.21,69,2.2
2018-04-05,C1,11.5,3.9,7.1,3.91,63,0.0
2018-04-06,C1,15.4,4.4,9.1,4.51,81,0.0
2018-04-07,C1,17.3,6.7,11.2,4.03,97,0.6
2018-04-08,C1,11.6,8.0,9.8,1.7,99,3.8
2018-04-09,C1,9.6,7.3,8.8,3.62,100,5.4
2018-04-10,C1,14.7,7.1,10.3,3.75,93,4.9
2018-04-11,C1,12.6,8.4,10.1,2.97,98,1.8
2018-04-12,C1,11.7,7.3,9.3,3.48,100,1.5
2018-04-13,C1,11.8,6.6,8.7,2.4,91,1.1
2018-04-14,C1,16.8,5.6,10.9,2.0,66,0.0
2018-04-15,C1,14.6,6.9,10.5,3.57,70,1.2
2018-04-16,C1,14.1,7.8,10.6,5.02,68,0.2
2018-04-17,C1,17.2,9.1,13.2,5.93,84,0.0
2018-04-18,C1,22.3,9.9,16.1,3.68,22,0.0
2018-04-19,C1,26.0,10.1,17.5,2.11,23,0.0
2018-04-20,C1,23.9,9.4,16.8,2.03,5,0.0
2018-04-21,C1,23.4,9.5,16.2,2.98,45,0.0
2018-04-22,C1,21.6,10.4,16.1,4.32,38,4.2
2018-04-23,C1,15.0,7.2,11.2,5.16,63,0.0
2018-04-24,C1,15.6,9.9,12.2,6.14,99,0.7
2018-04-25,C1,13.5,6.9,10.5,6.06,43,1.4
2018-04-26,C1,13.5,6.1,9.7,5.62,38,1.0
2018-04-27,C1,12.3,6.1,9.4,2.92,98,12.1
2018-04-28,C1,10.2,7.4,8.6,3.14,98,4.1
2018-04-29,C1,8.6,6.5,7.4,6.0,100,0.5
2018-04-30,C1,8.2,4.8,6.3,7.0,100,8.3
2018-05-01,C1,13.0,2.2,8.1,4.7,55,0.0
2018-05-02,C1,12.6,4.8,9.3,6.12,69,4.7
2018-05-03,C1,14.9,2.8,9.7,2.34,75,0.0
2018-05-04,C1,18.0,8.5,13.3,1.35,77,0.0
2018-05-05,C1,20.3,6.8,13.5,2.34,13,0.0
2018-05-06,C1,22.9,6.4,14.5,2.38,0,0.0
2018-05-07,C1,25.3,7.8,16.4,2.15,0,0.0
2018-05-08,C1,24.2,10.1,16.5,2.55,10,0.0
2018-05-09,C1,18.6,8.6,13.6,2.85,61,0.0
2018-05-10,C1,15.1,9.3,12.3,3.89,74,1.1
2018-05-11,C1,17.0,6.9,12.7,4.15,79,0.0
2018-05-12,C1,14.4,9.8,12.2,1.88,93,15.9
2018-05-13,C1,15.8,7.3,12.1,2.37,90,0.7
2018-05-14,C1,18.5,8.4,13.5,4.49,46,0.0
